field_1,wkt_geom,field_1_1,osmid,color,y,x,street_cou,lon,lat,highway,ref,geometry
"915",Point (128.59604269999999815 35.8774657000000019),"4758","8257688062",#0d0887,"3970433.081","463535.9551","3","128.5960427","35.8774657",,,POINT (463535.9550902188 3970433.0811194507)
"919",Point (128.6164286000000061 35.82965790000000084),"4776","7710530345",#0d0887,"3965123.178","465355.3476","3","128.6164286","35.8296579",,,POINT (465355.34759073425 3965123.1775373872)
"920",Point (128.61679950000001327 35.82941509999999852),"4777","3413871149",#0d0887,"3965096.117","465388.7425","3","128.6167995","35.8294151",,,POINT (465388.742472924 3965096.1168217775)
"933",Point (128.59673050000000671 35.83794710000000094),"5228","1355995067",#0d0887,"3966049.704","463579.9696","4","128.5967305","35.8379471",,,POINT (463579.9696322595 3966049.704150164)
"935",Point (128.59593430000001035 35.83798139999999677),"5235","1355997245",#0d0887,"3966053.805","463508.0786","3","128.5959343","35.8379814",,,POINT (463508.07863676874 3966053.805068957)
"954",Point (128.59772100000000705 35.84950479999999828),"5312","1354438620",#0d0887,"3967331.23","463674.6945","4","128.597721","35.8495048",,,POINT (463674.6944768536 3967331.230411847)
"955",Point (128.59723959999999465 35.84878090000000128),"5313","1361272866",#0d0887,"3967251.12","463630.8939","3","128.5972396","35.8487809",,,POINT (463630.8938684846 3967251.1195708048)
"956",Point (128.59759930000001305 35.84995039999999733),"5314","1354438624",#0d0887,"3967380.698","463663.9083","3","128.5975993","35.8499504",,,POINT (463663.90834744636 3967380.6983074173)
"957",Point (128.59654140000000666 35.84989170000000058),"5316","2097614154",#0d0887,"3967374.581","463568.3544","3","128.5965414","35.8498917",,,POINT (463568.354445391 3967374.581180954)
"958",Point (128.59690280000000939 35.84991180000000099),"5320","2569233918",#0d0887,"3967376.676","463600.9976","3","128.5969028","35.8499118",,,POINT (463600.9976253613 3967376.6759999706)
"959",Point (128.59852539999999976 35.85086859999999831),"5321","9492341625",#0d0887,"3967482.195","463747.952","4","128.5985254","35.8508686",,,POINT (463747.9519610661 3967482.194774974)
"960",Point (128.59691530000000625 35.84315809999999658),"5322","1354439492",#0d0887,"3966627.601","463599.0402","4","128.5969153","35.8431581",,,POINT (463599.0402117193 3966627.6006119796)
"961",Point (128.59819229999999379 35.84360180000000184),"5323","1354439496",#0d0887,"3966676.338","463714.5636","4","128.5981923","35.8436018",,,POINT (463714.56364542263 3966676.338195718)
"962",Point (128.59947760000000017 35.84297260000000307),"5324","4309594398",#0d0887,"3966606.076","463830.3482","4","128.5994776","35.8429726",,,POINT (463830.34820975695 3966606.0761088077)
"963",Point (128.59696890000000735 35.84371360000000095),"5325","1354439497",#0d0887,"3966689.193","463604.1344","4","128.5969689","35.8437136",,,POINT (463604.1344242624 3966689.192615555)
"964",Point (128.59952659999999014 35.84352280000000235),"5327","4527972414",#0d0887,"3966667.082","463835.023","4","128.5995266","35.8435228",,,POINT (463835.0230046797 3966667.082094742)
"965",Point (128.59958489999999642 35.84405710000000056),"5330","1355997251",#0d0887,"3966726.321","463840.5304","4","128.5995849","35.8440571",,,POINT (463840.5303650561 3966726.3211410306)
"967",Point (128.59954400000000874 35.85402189999999933),"5332","1362695822",#0d0887,"3967831.559","463841.3609","3","128.599544","35.8540219",,,POINT (463841.36093426973 3967831.5589385764)
"968",Point (128.59548150000000533 35.84655399999999759),"5336","2607658540",#0d0887,"3967004.783","463471.116","3","128.5954815","35.846554",,,POINT (463471.11604904325 3967004.7831472293)
"969",Point (128.59490690000001223 35.84704159999999717),"5337","1359186984",#0d0887,"3967059.079","463419.4521","3","128.5949069","35.8470416",,,POINT (463419.45209250104 3967059.0788494125)
"973",Point (128.59501750000001152 35.84792720000000088),"5341","2106681049",#0d0887,"3967157.262","463429.8461","3","128.5950175","35.8479272",,,POINT (463429.8460959075 3967157.261763739)
"974",Point (128.59741299999998887 35.83248400000000089),"5348","3738641983",#0d0887,"3965443.525","463639.1152","3","128.597413","35.832484",,,POINT (463639.11518750736 3965443.5246275296)
"975",Point (128.59663869999999974 35.83610579999999857),"5349","1361272818",#0d0887,"3965845.515","463570.8372","3","128.5966387","35.8361058",,,POINT (463570.8371803186 3965845.515184927)
"981",Point (128.59969350000000077 35.84545779999999837),"5358","1356044214",#0d0887,"3966881.636","463850.9732","4","128.5996935","35.8454578",,,POINT (463850.9731544044 3966881.6362919086)
"982",Point (128.59880599999999617 35.84675570000000278),"5359","1356044219",#0d0887,"3967025.918","463771.4188","3","128.598806","35.8467557",,,POINT (463771.41879274265 3967025.918066972)
"983",Point (128.60020259999998871 35.84566670000000244),"5360","1356044216",#0d0887,"3966904.618","463897.0415","4","128.6002026","35.8456667",,,POINT (463897.04151536076 3966904.617956819)
"984",Point (128.59837410000000091 35.84572670000000016),"5361","8244744842",#0d0887,"3966911.949","463731.9487","3","128.5983741","35.8457267",,,POINT (463731.9486956398 3966911.948984875)
"986",Point (128.59848560000000361 35.84675200000000217),"5363","1356044220",#0d0887,"3967025.626","463742.4842","3","128.5984856","35.846752",,,POINT (463742.4842291564 3967025.6263816357)
"987",Point (128.59502549999999133 35.84802309999999892),"5365","1359186987",#0d0887,"3967167.895","463430.6125","3","128.5950255","35.8480231",,,POINT (463430.61253349984 3967167.89529943)
"990",Point (128.59692549999999756 35.84878669999999801),"5393","2569233922",#0d0887,"3967251.88","463602.5333","3","128.5969255","35.8487867",,,POINT (463602.5332638858 3967251.8796779877)
"999",Point (128.59849460000000931 35.85197029999999785),"5403","1362695788",#0d0887,"3967604.399","463745.6723","3","128.5984946","35.8519703",,,POINT (463745.67230791965 3967604.398742805)
"1000",Point (128.59851869999999963 35.85311329999999685),"5404","2097578527",#0d0887,"3967731.163","463748.3688","4","128.5985187","35.8531133",,,POINT (463748.36875238625 3967731.1630842225)
"1001",Point (128.59998870000001148 35.85226440000000281),"5405","1362695793",#0d0887,"3967636.465","463880.7176","3","128.5999887","35.8522644",,,POINT (463880.71762708103 3967636.465480722)
"1002",Point (128.59945730000001163 35.85293639999999726),"5406","1362695800",#0d0887,"3967711.195","463833.0395","3","128.5994573","35.8529364",,,POINT (463833.0394518081 3967711.195186585)
"1003",Point (128.59955780000001369 35.85336860000000314),"5407","2468968621",#0d0887,"3967759.095","463842.3104","3","128.5995578","35.8533686",,,POINT (463842.3103689319 3967759.0945271966)
"1008",Point (128.59894399999998882 35.85349630000000332),"5412","1362695811",#0d0887,"3967773.485","463786.9454","3","128.598944","35.8534963",,,POINT (463786.9454468799 3967773.4851425756)
"1015",Point (128.59998110000000793 35.85545989999999961),"5419","7105462564",#0d0887,"3967990.89","463881.4807","4","128.5999811","35.8554599",,,POINT (463881.48073340364 3967990.8900360228)
"1016",Point (128.59811039999999593 35.83210429999999747),"5424","1430116573",#0d0887,"3965401.152","463701.9304","3","128.5981104","35.8321043",,,POINT (463701.93041254615 3965401.152320884)
"1017",Point (128.60292949999998768 35.82590210000000042),"5460","1430149346",#0d0887,"3964711.475","464134.3959","3","128.6029295","35.8259021",,,POINT (464134.3959088557 3964711.475483634)
"1021",Point (128.60221780000000535 35.81828639999999808),"5590","1439317555",#0d0887,"3963867.063","464066.6787","3","128.6022178","35.8182864",,,POINT (464066.67867818376 3963867.062648728)
"1022",Point (128.60230070000000069 35.81827969999999794),"5591","8455946931",#0d0887,"3963866.289","464074.1644","4","128.6023007","35.8182797",,,POINT (464074.1643997512 3963866.289114092)
"1023",Point (128.60429049999999052 35.81773499999999899),"5592","1439319020",#0d0887,"3963805.147","464253.6681","3","128.6042905","35.817735",,,POINT (464253.66805894277 3963805.146963383)
"1027",Point (128.62912099999999782 35.8667145000000005),"8632","3730190779",#0d0887,"3969228.801","466517.3272","3","128.629121","35.8667145",,,POINT (466517.3272256328 3969228.8009669487)
"1032",Point (128.59783970000000863 35.85245129999999847),"9005","2097615293",#0d0887,"3967657.991","463686.7565","3","128.5978397","35.8524513",,,POINT (463686.7564788359 3967657.990684096)
"1033",Point (128.59996039999998629 35.85164509999999893),"9018","2097606820",#0d0887,"3967567.788","463877.8814","3","128.5999604","35.8516451",,,POINT (463877.881354536 3967567.787675018)
"1034",Point (128.59996749999999111 35.85066369999999836),"9019","2097606824",#0d0887,"3967458.935","463878.0774","3","128.5999675","35.8506637",,,POINT (463878.077350571 3967458.9353119917)
"1035",Point (128.60130110000000059 35.85167069999999967),"9020","2097606869",#0d0887,"3967570.133","463998.9539","3","128.6013011","35.8516707",,,POINT (463998.9538731226 3967570.1328098318)
"1036",Point (128.59998129999999605 35.85037100000000265),"9021","9497383989",#0d0887,"3967426.466","463879.1907","3","128.5999813","35.850371",,,POINT (463879.19071538944 3967426.4660674306)
"1037",Point (128.6012822000000142 35.85279779999999761),"9022","2097606870",#0d0887,"3967695.15","463997.7568","3","128.6012822","35.8527978",,,POINT (463997.75679035304 3967695.1495059356)
"1039",Point (128.60127919999999335 35.85297020000000146),"9024","2097607092",#0d0887,"3967714.272","463997.5638","3","128.6012792","35.8529702",,,POINT (463997.5638422667 3967714.2719671475)
"1040",Point (128.60118320000000836 35.85286550000000005),"9025","2097607085",#0d0887,"3967702.695","463988.8481","3","128.6011832","35.8528655",,,POINT (463988.84814787895 3967702.694739159)
"1041",Point (128.60057689999999297 35.85280550000000233),"9026","2097607294",#0d0887,"3967696.263","463934.0749","1","128.6005769","35.8528055",,,POINT (463934.0748530226 3967696.263342286)
"1042",Point (128.60262650000001372 35.85321030000000064),"9027","2607619698",#0d0887,"3967740.407","464119.3269","1","128.6026265","35.8532103",,,POINT (464119.32689508924 3967740.407089352)
"1043",Point (128.59570899999999938 35.84797030000000007),"9039","2106681054",#0d0887,"3967161.784","463492.309","3","128.595709","35.8479703",,,POINT (463492.3090289374 3967161.783836837)
"1046",Point (128.59987899999998717 35.85592659999999654),"9332","2605823096",#0d0887,"3968042.691","463872.4736","4","128.599879","35.8559266",,,POINT (463872.4736102568 3968042.6907461183)
"1047",Point (128.59891899999999509 35.85945159999999987),"9333","2108381115",#0d0887,"3968434.014","463787.3965","3","128.598919","35.8594516",,,POINT (463787.39651958935 3968434.0135166873)
"1048",Point (128.59856510000000185 35.85799990000000292),"9334","2554019380",#0d0887,"3968273.132","463754.7828","3","128.5985651","35.8579999",,,POINT (463754.78276079416 3968273.132402359)
"1049",Point (128.59843250000000126 35.85712579999999861),"9335","2108380702",#0d0887,"3968176.233","463742.4123","3","128.5984325","35.8571258",,,POINT (463742.4123279002 3968176.2326325434)
"1050",Point (128.59953559999999584 35.85723959999999977),"9336","2605823094",#0d0887,"3968188.446","463842.0636","3","128.5995356","35.8572396",,,POINT (463842.06357776653 3968188.4461671216)
"1051",Point (128.59832270000001131 35.85605379999999798),"9337","2605823098",#0d0887,"3968057.375","463732.0102","4","128.5983227","35.8560538",,,POINT (463732.0101520601 3968057.3747913763)
"1052",Point (128.60013929999999505 35.85914170000000212),"9338","2108380836",#0d0887,"3968399.19","463897.4344","3","128.6001393","35.8591417",,,POINT (463897.43440938107 3968399.1904904437)
"1054",Point (128.59997569999998746 35.85970259999999854),"9340","2108381113",#0d0887,"3968461.462","463882.9177","4","128.5999757","35.8597026",,,POINT (463882.9176807145 3968461.4619199974)
"1055",Point (128.59907000000001176 35.85890830000000307),"9341","2108380840",#0d0887,"3968373.699","463800.783","3","128.59907","35.8589083",,,POINT (463800.7829901983 3968373.698657471)
"1065",Point (128.61578610000000822 35.8407827999999995),"9351","2137643125",#0d0887,"3966357.294","465302.1602","1","128.6157861","35.8407828",,,POINT (465302.1601644911 3966357.294041781)
"1066",Point (128.6157848999999942 35.84111240000000009),"9352","2137643127",#0d0887,"3966393.851","465302.1953","3","128.6157849","35.8411124",,,POINT (465302.19533605047 3966393.85121529)
"1067",Point (128.61578389999999672 35.84139220000000137),"9353","2137643131",#0d0887,"3966424.885","465302.2269","3","128.6157839","35.8413922",,,POINT (465302.2268828714 3966424.8848787663)
"1069",Point (128.61578270000001112 35.84172439999999682),"9355","2137643150",#0d0887,"3966461.73","465302.2632","4","128.6157827","35.8417244",,,POINT (465302.2631905554 3966461.7304284233)
"1070",Point (128.61612089999999853 35.84153609999999901),"9356","2137643135",#0d0887,"3966440.726","465332.7234","1","128.6161209","35.8415361",,,POINT (465332.7234258619 3966440.725733448)
"1071",Point (128.61611049999999068 35.84170410000000118),"9357","2137643148",#0d0887,"3966459.363","465331.8573","4","128.6161105","35.8417041",,,POINT (465331.8573243318 3966459.3627139083)
"1075",Point (128.61680670000001214 35.84166079999999965),"9361","2137643146",#0d0887,"3966454.314","465394.711","3","128.6168067","35.8416608",,,POINT (465394.71097141015 3966454.313759415)
"1076",Point (128.61611759999999549 35.84277079999999671),"9363","2137643172",#0d0887,"3966577.671","465332.9627","3","128.6161176","35.8427708",,,POINT (465332.9626769008 3966577.6705470956)
"1077",Point (128.6157814999999971 35.84203459999999808),"9364","2137643157",#0d0887,"3966496.136","465302.2899","3","128.6157815","35.8420346",,,POINT (465302.28991885623 3966496.1359054744)
"1080",Point (128.61578009999999495 35.84241920000000192),"9367","2137643161",#0d0887,"3966538.793","465302.331","3","128.6157801","35.8424192",,,POINT (465302.33099067124 3966538.7933444777)
"1082",Point (128.61577890000000934 35.84276539999999756),"9369","2137643170",#0d0887,"3966577.192","465302.3734","4","128.6157789","35.8427654",,,POINT (465302.3734022324 3966577.1916753883)
"1088",Point (128.61577769999999532 35.84309770000000128),"9375","2137643180",#0d0887,"3966614.048","465302.4098","4","128.6157777","35.8430977",,,POINT (465302.40976204956 3966614.048324715)
"1089",Point (128.61611949999999638 35.84305630000000065),"9376","2137643178",#0d0887,"3966609.335","465333.2585","3","128.6161195","35.8430563",,,POINT (465333.2584942195 3966609.335392203)
"1091",Point (128.61612170000000788 35.84337459999999709),"9378","2137643185",#0d0887,"3966644.638","465333.5957","4","128.6161217","35.8433746",,,POINT (465333.5956759048 3966644.638062734)
"1092",Point (128.61577650000000972 35.84340790000000254),"9379","2137643187",#0d0887,"3966648.454","465302.4365","4","128.6157765","35.8434079",,,POINT (465302.43649849494 3966648.4538096283)
"1094",Point (128.61613349999998945 35.84515580000000057),"9381","2137643218",#0d0887,"3966842.191","465335.4364","4","128.6161335","35.8451558",,,POINT (465335.43636867625 3966842.19126835)
"1095",Point (128.61577130000000579 35.84484249999999861),"9382","2137643207",#0d0887,"3966807.571","465302.5918","3","128.6157713","35.8448425",,,POINT (465302.59175268334 3966807.5707578966)
"1096",Point (128.61522899999999936 35.8434576000000007),"9383","2137643193",#0d0887,"3966654.16","465253.0156","3","128.615229","35.8434576",,,POINT (465253.01558173174 3966654.160455154)
"1097",Point (128.61354489999999373 35.84361040000000287),"9384","2137643199",#0d0887,"3966671.707","465100.9981","3","128.6135449","35.8436104",,,POINT (465100.998091608 3966671.7072669095)
"1099",Point (128.61526240000000598 35.84487709999999794),"9386","2137643209",#0d0887,"3966811.589","465256.6509","3","128.6152624","35.8448771",,,POINT (465256.65089250624 3966811.588923635)
"1100",Point (128.614724300000006 35.84350340000000301),"9387","2137643195",#0d0887,"3966659.42","465207.4581","3","128.6147243","35.8435034",,,POINT (465207.4581191229 3966659.419598578)
"1101",Point (128.614712499999996 35.84491460000000274),"9388","2137643210",#0d0887,"3966815.944","465207.0089","3","128.6147125","35.8449146",,,POINT (465207.00885738037 3966815.943554183)
"1102",Point (128.6141469000000086 35.84355579999999719),"9389","2137643197",#0d0887,"3966665.437","465155.3384","3","128.6141469","35.8435558",,,POINT (465155.33835214685 3966665.436887907)
"1105",Point (128.61413749999999823 35.84495379999999898),"9392","2137643213",#0d0887,"3966820.496","465155.101","3","128.6141375","35.8449538",,,POINT (465155.10097213223 3966820.495954206)
"1106",Point (128.61366820000000644 35.84498580000000345),"9393","2137643214",#0d0887,"3966824.212","465112.7351","3","128.6136682","35.8449858",,,POINT (465112.73514999746 3966824.2123942333)
"1110",Point (128.61577009999999177 35.84518059999999906),"9397","2137643220",#0d0887,"3966845.071","465302.6307","4","128.6157701","35.8451806",,,POINT (465302.630651791 3966845.070712701)
"1111",Point (128.61370089999999777 35.84534639999999683),"9398","2137643224",#0d0887,"3966864.196","465115.846","3","128.6137009","35.8453464",,,POINT (465115.8460125955 3966864.1958002183)
"1112",Point (128.61613800000000651 35.84582590000000124),"9399","2137643230",#0d0887,"3966916.512","465336.1343","3","128.616138","35.8458259",,,POINT (465336.1343331804 3966916.5121709183)
"1113",Point (128.61576880000001211 35.84554579999999646),"9400","2137643226",#0d0887,"3966885.576","465302.6723","3","128.6157688","35.8455458",,,POINT (465302.672326656 3966885.5764351315)
"1114",Point (128.61372840000001361 35.84564869999999814),"9401","2137643228",#0d0887,"3966897.715","465118.4617","3","128.6137284","35.8456487",,,POINT (465118.46174281836 3966897.71486119)
"1115",Point (128.61576769999999215 35.84584699999999913),"9402","2137643232",#0d0887,"3966918.984","465302.7042","4","128.6157677","35.845847",,,POINT (465302.7041877497 3966918.983685613)
"1117",Point (128.6161275000000046 35.8461781999999971),"9404","2137643243",#0d0887,"3966955.59","465335.3395","4","128.6161275","35.8461782",,,POINT (465335.33945831144 3966955.5903842985)
"1118",Point (128.61576220000000603 35.8461804000000015),"9405","2137643245",#0d0887,"3966955.964","465302.3527","3","128.6157622","35.8461804",,,POINT (465302.35274322436 3966955.9638826246)
"1119",Point (128.61523260000001301 35.84620809999999835),"9406","2137643247",#0d0887,"3966959.224","465254.5404","3","128.6152326","35.8462081",,,POINT (465254.5403754825 3966959.224110714)
"1121",Point (128.61623019999998974 35.8461775999999972),"9408","2137643242",#0d0887,"3966955.487","465344.6133","1","128.6162302","35.8461776",,,POINT (465344.61331177485 3966955.4874540865)
"1122",Point (128.61612769999999273 35.84635209999999717),"9409","2137643251",#0d0887,"3966974.878","465335.4332","1","128.6161277","35.8463521",,,POINT (465335.4331954453 3966974.8780076276)
"1128",Point (128.60210010000000125 35.87102560000000295),"9567","2298176539",#0d0887,"3969716.547","464079.8347","4","128.6021001","35.8710256",,,POINT (464079.834734506 3969716.5470778714)
"1129",Point (128.60158290000001102 35.87113099999999832),"9568","8244686525",#0d0887,"3969728.427","464033.1922","3","128.6015829","35.871131",,,POINT (464033.19222325116 3969728.427439668)
"1130",Point (128.59823520000000485 35.86468010000000106),"9595","2312568481",#0d0887,"3969014.175","463728.0399","3","128.5982352","35.8646801",,,POINT (463728.0398763901 3969014.1751440577)
"1131",Point (128.59913639999999191 35.86410159999999792),"9596","7117301058",#0d0887,"3968949.678","463809.139","3","128.5991364","35.8641016",,,POINT (463809.1390480511 3968949.6781101734)
"1132",Point (128.61586930000001416 35.85556950000000143),"9629","2456943912",#0d0887,"3967997.296","465316.1133","4","128.6158693","35.8555695",,,POINT (465316.1132800363 3967997.2958298735)
"1192",Point (128.59766519999999446 35.85979280000000102),"9852","2537800795",#0d0887,"3968472.322","463674.3491","4","128.5976652","35.8597928",,,POINT (463674.34912864387 3968472.321937698)
"1193",Point (128.59803819999999064 35.85987190000000169),"9853","2537800799",#0d0887,"3968480.957","463708.0625","3","128.5980382","35.8598719",,,POINT (463708.0624560937 3968480.9566756454)
"1194",Point (128.59643339999999512 35.86000849999999929),"9854","2537800814",#0d0887,"3968496.704","463563.2316","4","128.5964334","35.8600085",,,POINT (463563.2315868359 3968496.7040509097)
"1195",Point (128.59808609999998907 35.86138160000000141),"9857","2537800896",#0d0887,"3968648.384","463713.0753","3","128.5980861","35.8613816",,,POINT (463713.0753267788 3968648.3841083306)
"1196",Point (128.59915250000000242 35.86160939999999897),"9864","2537800902",#0d0887,"3968673.255","463809.4596","4","128.5991525","35.8616094",,,POINT (463809.45964344713 3968673.2549311137)
"1197",Point (128.60017869999998652 35.86195150000000353),"9866","2537800919",#0d0887,"3968710.819","463902.2658","3","128.6001787","35.8619515",,,POINT (463902.26576473407 3968710.818985757)
"1198",Point (128.5991574999999898 35.86164939999999746),"9872","2537800906",#0d0887,"3968677.69","463809.9293","3","128.5991575","35.8616494",,,POINT (463809.9292543348 3968677.689597475)
"1199",Point (128.59823309999998742 35.86280789999999996),"9875","2537800941",#0d0887,"3968806.525","463726.9972","3","128.5982331","35.8628079",,,POINT (463726.9972098691 3968806.524684692)
"1200",Point (128.59944429999998761 35.86341929999999678),"9876","3885802344",#0d0887,"3968873.888","463836.6271","4","128.5994443","35.8634193",,,POINT (463836.62713583076 3968873.888302324)
"1201",Point (128.59954790000000457 35.86354479999999967),"9882","3885802345",#0d0887,"3968887.77","463846.0375","4","128.5995479","35.8635448",,,POINT (463846.0375004916 3968887.7695726575)
"1202",Point (128.59935459999999807 35.86355950000000092),"9892","3885802343",#0d0887,"3968889.471","463828.5924","4","128.5993546","35.8635595",,,POINT (463828.59241225896 3968889.471470744)
"1203",Point (128.60200090000000728 35.86261830000000117),"9898","2537823858",#0d0887,"3968784.105","464067.0843","1","128.6020009","35.8626183",,,POINT (464067.08429979935 3968784.104679595)
"1204",Point (128.60107830000001172 35.86284140000000065),"9899","2537823859",#0d0887,"3968809.189","463983.8889","3","128.6010783","35.8628414",,,POINT (463983.8888710102 3968809.1887265444)
"1205",Point (128.60199470000000588 35.86284899999999709),"9900","2537823860",#0d0887,"3968809.695","464066.6287","1","128.6019947","35.862849",,,POINT (464066.6286691261 3968809.694568806)
"1206",Point (128.60109840000001213 35.86342929999999996),"9901","7117301057",#0d0887,"3968874.387","463985.9695","3","128.6010984","35.8634293",,,POINT (463985.969545997 3968874.3870381583)
"1217",Point (128.60114880000000426 35.86361949999999865),"9912","2537823868",#0d0887,"3968895.464","463990.6059","3","128.6011488","35.8636195",,,POINT (463990.6058679484 3968895.464120574)
"1218",Point (128.60061690000000567 35.86372070000000178),"9913","7117301047",#0d0887,"3968906.884","463942.6301","3","128.6006169","35.8637207",,,POINT (463942.6300510917 3968906.8844917896)
"1219",Point (128.60141799999999535 35.86449230000000199),"9914","2537823879",#0d0887,"3968992.17","464015.3047","3","128.601418","35.8644923",,,POINT (464015.30466022406 3968992.1698541483)
"1222",Point (128.60029109999999264 35.86379230000000007),"9917","2537823870",#0d0887,"3968914.946","463913.2483","3","128.6002911","35.8637923",,,POINT (463913.24826611666 3968914.9460306233)
"1223",Point (128.6003334000000109 35.8638875999999982),"9918","3885796785",#0d0887,"3968925.5","463917.1104","3","128.6003334","35.8638876",,,POINT (463917.1104358079 3968925.5004267883)
"1229",Point (128.60314420000000268 35.86486659999999915),"9924","2537823888",#0d0887,"3969033.051","464171.3183","3","128.6031442","35.8648666",,,POINT (464171.3183417306 3969033.0507677714)
"1232",Point (128.60183119999999235 35.86439670000000035),"9927","2537823878",#0d0887,"3968981.415","464052.5661","3","128.6018312","35.8643967",,,POINT (464052.5661137759 3968981.414611572)
"1233",Point (128.60200040000000854 35.86515729999999991),"9928","2537823892",#0d0887,"3969065.713","464068.1852","4","128.6020004","35.8651573",,,POINT (464068.18521689204 3969065.7128271875)
"1234",Point (128.60243080000000759 35.86508750000000134),"9929","2537823890",#0d0887,"3969057.813","464107.0109","3","128.6024308","35.8650875",,,POINT (464107.01089730865 3969057.813046058)
"1235",Point (128.60161590000001297 35.86522320000000263),"9930","2537823894",#0d0887,"3969073.163","464033.5018","4","128.6016159","35.8652232",,,POINT (464033.5017587957 3969073.163336803)
"1237",Point (128.60103509999999005 35.86457169999999905),"9932","2537823883",#0d0887,"3969001.117","463980.7715","1","128.6010351","35.8645717",,,POINT (463980.7715144085 3969001.117304426)
"1238",Point (128.60122210000000109 35.86529070000000274),"9933","2537823895",#0d0887,"3969080.795","463997.9795","4","128.6012221","35.8652907",,,POINT (463997.9794648507 3969080.794867706)
"1239",Point (128.60040509999998903 35.86543069999999744),"9935","2537823898",#0d0887,"3969096.624","463924.2831","4","128.6004051","35.8654307",,,POINT (463924.2830553631 3969096.6237702263)
"1240",Point (128.60387570000000323 35.8655856999999969),"9936","2537823900",#0d0887,"3969112.541","464237.6826","4","128.6038757","35.8655857",,,POINT (464237.68256031134 3969112.5405231216)
"1241",Point (128.6025993000000085 35.86581480000000255),"9937","2537823902",#0d0887,"3969138.418","464122.5512","3","128.6025993","35.8658148",,,POINT (464122.55115038884 3969138.418217263)
"1242",Point (128.60216710000000262 35.8658896000000027),"9938","2537823904",#0d0887,"3969146.873","464083.5656","3","128.6021671","35.8658896",,,POINT (464083.56556336314 3969146.873159651)
"1243",Point (128.60178279999999518 35.8659561999999994),"9939","2537823905",#0d0887,"3969154.401","464048.9008","3","128.6017828","35.8659562",,,POINT (464048.9007851929 3969154.401177692)
"1244",Point (128.60138649999998961 35.86602479999999815),"9940","2537823906",#0d0887,"3969162.156","464013.1536","4","128.6013865","35.8660248",,,POINT (464013.153602677 3969162.1555742873)
"1245",Point (128.6007821999999976 35.8653661000000028),"9941","2537823897",#0d0887,"3969089.32","463958.2988","4","128.6007822","35.8653661",,,POINT (463958.2988412187 3969089.319744016)
"1246",Point (128.6009501000000057 35.86610029999999938),"9942","2537823907",#0d0887,"3969170.69","463973.7894","3","128.6009501","35.8661003",,,POINT (463973.7893588763 3969170.690188055)
"1247",Point (128.60058419999998591 35.86616360000000014),"9943","2537823908",#0d0887,"3969177.846","463940.7844","3","128.6005842","35.8661636",,,POINT (463940.78442653746 3969177.8458409687)
"1248",Point (128.60349590000001285 35.86565759999999869),"9944","9348372096",#0d0887,"3969120.654","464203.4262","3","128.6034959","35.8656576",,,POINT (464203.42617025966 3969120.654125099)
"1249",Point (128.60396130000000881 35.8658707000000021),"9945","2537823903",#0d0887,"3969144.119","464245.5386","3","128.6039613","35.8658707",,,POINT (464245.5386296483 3969144.119418797)
"1250",Point (128.60360259999998789 35.86596200000000323),"9946","9348372100",#0d0887,"3969154.377","464213.196","3","128.6036026","35.865962",,,POINT (464213.1959982858 3969154.3769814493)
"1251",Point (128.60525210000000129 35.86564690000000155),"9947","9326308480",#0d0887,"3969118.826","464361.9727","1","128.6052521","35.8656469",,,POINT (464361.9727247196 3969118.825921272)
"1277",Point (128.59792600000000107 35.85586339999999694),"10058","2607655995",#0d0887,"3968036.404","463696.1046","3","128.597926","35.8558634",,,POINT (463696.1045770031 3968036.404154794)
"1278",Point (128.59738809999998921 35.85026049999999742),"10110","9492341631",#0d0887,"3967415.171","463644.9788","3","128.5973881","35.8502605",,,POINT (463644.978799318 3967415.170804745)
"1293",Point (128.61497850000000653 35.85034149999999897),"11537","3013600847",#0d0887,"3967417.761","465233.3986","3","128.6149785","35.8503415",,,POINT (465233.39861617313 3967417.7605286045)
"1294",Point (128.61576669999999467 35.85028619999999933),"11538","3013600856",#0d0887,"3967411.347","465304.5476","3","128.6157667","35.8502862",,,POINT (465304.5476048034 3967411.3472306803)
"1296",Point (128.61611009999998601 35.85026669999999882),"11540","3013600865",#0d0887,"3967409.063","465335.5476","3","128.6161101","35.8502667",,,POINT (465335.5475567933 3967409.0626988374)
"1297",Point (128.6141119000000117 35.84971149999999795),"11541","3013600861",#0d0887,"3967348.194","465154.8705","3","128.6141119","35.8497115",,,POINT (465154.8705286909 3967348.1938917227)
"1299",Point (128.61488679999999363 35.84759040000000141),"11543","3013600853",#0d0887,"3967112.661","465223.9171","3","128.6148868","35.8475904",,,POINT (465223.9171138479 3967112.661426624)
"1300",Point (128.61398429999999848 35.84835350000000176),"11544","3013600863",#0d0887,"3967197.62","465142.7541","3","128.6139843","35.8483535",,,POINT (465142.7540761268 3967197.6200105846)
"1301",Point (128.61576450000001159 35.84751299999999929),"11545","3013600855",#0d0887,"3967103.765","465303.1409","3","128.6157645","35.847513",,,POINT (465303.14090816723 3967103.765160725)
"1302",Point (128.6157538999999872 35.84824170000000265),"11546","3013600864",#0d0887,"3967184.591","465302.5011","3","128.6157539","35.8482417",,,POINT (465302.5011443964 3967184.590925326)
"1303",Point (128.6157566999999915 35.8495954999999995),"11547","3013600862",#0d0887,"3967334.743","465303.3437","3","128.6157567","35.8495955",,,POINT (465303.3437304876 3967334.743424286)
