field_1,wkt_geom,field_1_1,osmid,color,y,x,street_cou,lon,lat,highway,ref,geometry
"2613",Point (128.62374090000000137 35.83031179999999694),"13432","3731367776",#0d0887,"3965193.139","466016.0856","1","128.6237409","35.8303118",,,POINT (466016.0855947243 3965193.139431007)
"2614",Point (128.62363339999998857 35.83023250000000104),"13433","3731367774",#0d0887,"3965184.381","466006.3423","3","128.6236334","35.8302325",,,POINT (466006.34227412485 3965184.381422012)
"2696",Point (128.62679529999999772 35.87769870000000338),"13528","8234534744",#0d0887,"3970447.89","466312.014","3","128.6267953","35.8776987",,,POINT (466312.01398660237 3970447.890293249)
"2698",Point (128.62651840000000902 35.87743009999999799),"13530","5342939042",#0d0887,"3970418.194","466286.9052","3","128.6265184","35.8774301",,,POINT (466286.9051938913 3970418.194487941)
"2701",Point (128.62753309999999374 35.87702850000000154),"13533","6245137438",#0d0887,"3970373.302","466378.3299","3","128.6275331","35.8770285",,,POINT (466378.32991153887 3970373.3023566315)
"2711",Point (128.59047440000000506 35.84448369999999784),"13571","3758521709",#0d0887,"3966777.042","463018.0007","4","128.5904744","35.8444837",,,POINT (463018.0006747037 3966777.041736644)
"2712",Point (128.59045679999999834 35.8449144000000004),"13572","7710282449",#0d0887,"3966824.818","463016.6113","3","128.5904568","35.8449144",,,POINT (463016.6112630794 3966824.818463418)
"2713",Point (128.59053349999999227 35.84310320000000161),"13573","9449866873",#0d0887,"3966623.905","463022.6969","3","128.5905335","35.8431032",,,POINT (463022.69692465244 3966623.9045231533)
"2714",Point (128.5904032999999913 35.84312440000000066),"13574","9449866870",#0d0887,"3966626.305","463010.9489","3","128.5904033","35.8431244",,,POINT (463010.9488563393 3966626.3050834783)
"2715",Point (128.58928720000000112 35.84252459999999729),"13577","3758521718",#0d0887,"3966560.202","462909.8785","3","128.5892872","35.8425246",,,POINT (462909.8785070159 3966560.2022046833)
"2716",Point (128.58952009999998722 35.84253850000000341),"13578","3758521723",#0d0887,"3966561.656","462930.9175","3","128.5895201","35.8425385",,,POINT (462930.9175214026 3966561.655630109)
"2717",Point (128.59035959999999932 35.84257470000000012),"13579","3758521722",#0d0887,"3966565.353","463006.7472","3","128.5903596","35.8425747",,,POINT (463006.7472098565 3966565.352944803)
"2718",Point (128.59021820000000957 35.84257470000000012),"13580","9449866876",#0d0887,"3966565.406","462993.9778","3","128.5902182","35.8425747",,,POINT (462993.97778031667 3966565.406414239)
"2719",Point (128.59036760000000754 35.84249899999999656),"13581","9449866861",#0d0887,"3966556.954","463007.4345","3","128.5903676","35.842499",,,POINT (463007.4345168328 3966556.953836321)
"2720",Point (128.58949709999998845 35.84221740000000267),"13582","9449866879",#0d0887,"3966526.05","462928.691","3","128.5894971","35.8422174",,,POINT (462928.69104201783 3966526.0503075216)
"2721",Point (128.59035829999999123 35.8415695999999997),"13583","3758522231",#0d0887,"3966453.875","463006.1631","4","128.5903583","35.8415696",,,POINT (463006.16310241935 3966453.875189688)
"2722",Point (128.59035979999998744 35.84171959999999757),"13584","9449866849",#0d0887,"3966470.512","463006.3682","3","128.5903598","35.8417196",,,POINT (463006.3682148606 3966470.5115102557)
"2723",Point (128.59062109999999279 35.84157139999999941),"13585","9449866848",#0d0887,"3966453.976","463029.897","3","128.5906211","35.8415714",,,POINT (463029.8969532113 3966453.97550619)
"2724",Point (128.59062529999999924 35.84146739999999909),"13586","9449866841",#0d0887,"3966442.439","463030.228","3","128.5906253","35.8414674",,,POINT (463030.2279887345 3966442.4390108753)
"2726",Point (128.62681570000000875 35.86067220000000333),"13712","3781617617",#0d0887,"3968559.424","466306.6483","3","128.6268157","35.8606722",,,POINT (466306.6482605349 3968559.424108987)
"2727",Point (128.62821740000001114 35.8622911000000002),"13713","3781602934",#0d0887,"3968738.499","466433.8854","3","128.6282174","35.8622911",,,POINT (466433.88540298305 3968738.4988462054)
"2728",Point (128.62824860000000626 35.86282669999999939),"13714","6110933848",#0d0887,"3968797.893","466436.9281","3","128.6282486","35.8628267",,,POINT (466436.92809234245 3968797.8930400326)
"2729",Point (128.62818390000001045 35.86182709999999929),"13715","6110933849",#0d0887,"3968687.047","466430.6652","1","128.6281839","35.8618271",,,POINT (466430.6652136952 3968687.0468041683)
"2731",Point (128.63005849999998986 35.85896530000000126),"13717","3781617597",#0d0887,"3968368.995","466598.7132","4","128.6300585","35.8589653",crossing,,POINT (466598.71321554325 3968368.99483458)
"2732",Point (128.63000949999999989 35.85884279999999791),"13718","3781617609",#0d0887,"3968355.425","466594.2377","1","128.6300095","35.8588428",,,POINT (466594.2376863341 3968355.4247589777)
"2734",Point (128.62793890000000374 35.85881210000000152),"13721","3781617606",#0d0887,"3968352.729","466407.2732","1","128.6279389","35.8588121",,,POINT (466407.2732351565 3968352.7289214567)
"2736",Point (128.62789839999999231 35.86065200000000175),"13724","3781617618",#0d0887,"3968556.811","466404.3929","3","128.6278984","35.860652",,,POINT (466404.39292319864 3968556.8112202096)
"2737",Point (128.62789100000000531 35.8599679000000009),"13725","3781617620",#0d0887,"3968480.938","466403.4361","3","128.627891","35.8599679",,,POINT (466403.4361258254 3968480.9383354113)
"2738",Point (128.62794039999999995 35.86143810000000087),"13726","3781617619",#0d0887,"3968643.985","466408.5166","1","128.6279404","35.8614381",,,POINT (466408.51663792424 3968643.9853338287)
"2739",Point (128.62814769999999953 35.85986079999999987),"13727","3890437281",#0d0887,"3968468.971","466426.5677","1","128.6281477","35.8598608",,,POINT (466426.56771065993 3968468.9714309378)
"2740",Point (128.62976520000000846 35.87156780000000111),"13976","3790018077",#0d0887,"3969766.874","466577.5235","3","128.6297652","35.8715678",,,POINT (466577.5234877797 3969766.874291943)
"2741",Point (128.63360170000001403 35.87110390000000137),"13982","3790018072",#0d0887,"3969714.117","466923.6674","3","128.6336017","35.8711039",,,POINT (466923.6673506153 3969714.117169573)
"2742",Point (128.63346139999998741 35.87118240000000213),"13983","4067993851",#0d0887,"3969722.871","466911.0345","4","128.6334614","35.8711824",,,POINT (466911.03445656237 3969722.8713054927)
"2743",Point (128.62897290000000794 35.87574390000000335),"13993","4067993871",#0d0887,"3970230.329","466507.757","4","128.6289729","35.8757439",,,POINT (466507.7569762629 3970230.329239515)
"2744",Point (128.62906060000000252 35.87087919999999741),"13995","4067993864",#0d0887,"3969690.741","466513.6266","4","128.6290606","35.8708792",,,POINT (466513.626597078 3969690.740699231)
"2778",Point (128.62962120000000255 35.87733999999999668),"14077","9415951950",#0d0887,"3970407.136","466566.9493","3","128.6296212","35.87734",,,POINT (466566.9492793465 3970407.1356859687)
"2842",Point (128.63029579999999896 35.85855550000000136),"14153","4080875192",#0d0887,"3968323.462","466619.9669","3","128.6302958","35.8585555",,,POINT (466619.9668539441 3968323.4617843674)
"2856",Point (128.62010419999998589 35.83742399999999861),"14358","3851554893",#0d0887,"3965983.239","465690.6775","3","128.6201042","35.837424",,,POINT (465690.677518301 3965983.238830638)
"2857",Point (128.62114729999998985 35.83741129999999941),"14359","3851554892",#0d0887,"3965981.465","465784.8774","3","128.6211473","35.8374113",,,POINT (465784.87742349156 3965981.4650317268)
"2862",Point (128.62117729999999938 35.83775510000000253),"14364","3851554933",#0d0887,"3966019.586","465787.7344","3","128.6211773","35.8377551",,,POINT (465787.73442314577 3966019.5862190276)
"2863",Point (128.62059800000000109 35.83741799999999955),"14365","3851554945",#0d0887,"3965982.4","465735.2714","3","128.620598","35.837418",,,POINT (465735.2714356561 3965982.400341202)
"2864",Point (128.61944650000000934 35.8374321000000009),"14366","3851554894",#0d0887,"3965984.368","465631.2822","3","128.6194465","35.8374321",,,POINT (465631.2822331614 3965984.368012055)
"2865",Point (128.61937879999999268 35.83743290000000314),"14367","3851554912",#0d0887,"3965984.481","465625.1684","3","128.6193788","35.8374329",,,POINT (465625.1683970845 3965984.4805209874)
"2876",Point (128.62120799999999576 35.8381077000000019),"14378","3851554915",#0d0887,"3966058.683","465790.6584","3","128.621208","35.8381077",,,POINT (465790.6583972109 3966058.6831935635)
"2884",Point (128.6203358999999864 35.83810580000000101),"14386","3851554925",#0d0887,"3966058.778","465711.8964","3","128.6203359","35.8381058",,,POINT (465711.8963988021 3966058.7776857195)
"2886",Point (128.62375670000000127 35.83980119999999658),"14388","4080875237",#0d0887,"3966245.625","466021.559","4","128.6237567","35.8398012",crossing,,POINT (466021.5590170728 3966245.625338946)
"2888",Point (128.62341180000001373 35.83762329999999707),"14390","3851554935",#0d0887,"3966004.189","465989.4814","3","128.6234118","35.8376233",,,POINT (465989.4814326475 3966004.18906042)
"2950",Point (128.59091879999999719 35.85733059999999739),"14581","3884756927",#0d0887,"3968201.759","463064.0907","3","128.5909188","35.8573306",,,POINT (463064.0906527642 3968201.7588938167)
"2951",Point (128.59032429999999181 35.85707630000000279),"14582","3884756925",#0d0887,"3968173.778","463010.2949","3","128.5903243","35.8570763",,,POINT (463010.29487017955 3968173.7784127155)
"2952",Point (128.59113060000001383 35.85704849999999766),"14583","7105462549",#0d0887,"3968170.39","463083.0834","3","128.5911306","35.8570485",,,POINT (463083.08336947893 3968170.390413419)
"2953",Point (128.59284640000001332 35.85619750000000039),"14584","3884756929",#0d0887,"3968075.357","463237.6113","1","128.5928464","35.8561975",,,POINT (463237.611300175 3968075.357343841)
"2959",Point (128.59403259999999136 35.86547339999999906),"14679","3890437297",#0d0887,"3969103.729","463348.9858","3","128.5940326","35.8654734",,,POINT (463348.98577919183 3969103.729339885)
"2960",Point (128.5939185000000009 35.8656070999999983),"14680","7709692098",#0d0887,"3969118.601","463338.7463","3","128.5939185","35.8656071",,,POINT (463338.746276489 3969118.6011783862)
"2961",Point (128.59346569999999588 35.8655659),"14681","7119325125",#0d0887,"3969114.201","463297.848","4","128.5934657","35.8655659",,,POINT (463297.8480382913 3969114.2014085483)
"2962",Point (128.59407680000001051 35.86521979999999843),"14682","7709692122",#0d0887,"3969075.585","463352.8595","3","128.5940768","35.8652198",,,POINT (463352.8594528046 3969075.5852372437)
"2980",Point (128.62255060000001095 35.88067649999999986),"14931","3969015051",#0d0887,"3970779.638","465930.132","4","128.6225506","35.8806765",,,POINT (465930.132044681 3970779.6384343915)
"2981",Point (128.62231510000000867 35.88025520000000057),"14932","4079631216",#0d0887,"3970732.993","465908.6944","3","128.6223151","35.8802552",,,POINT (465908.6943825775 3970732.9928200315)
"2982",Point (128.62290150000001177 35.88091699999999662),"14933","4079631427",#0d0887,"3970806.191","465961.9085","3","128.6229015","35.880917",,,POINT (465961.9085164241 3970806.190812745)
"2983",Point (128.62281569999998965 35.88057069999999982),"14934","4079631218",#0d0887,"3970767.811","465954.0157","3","128.6228157","35.8805707",,,POINT (465954.0157056066 3970767.81146136)
"2984",Point (128.62208240000001069 35.88083780000000189),"14935","4079631237",#0d0887,"3970797.692","465887.9397","3","128.6220824","35.8808378",,,POINT (465887.9396875515 3970797.692006983)
"3002",Point (128.62231439999999338 35.8829016999999979),"14960","4079631475",#0d0887,"3971026.525","465909.7653","3","128.6223144","35.8829017",,,POINT (465909.7652933736 3971026.5248090713)
"3003",Point (128.61691339999998718 35.88725209999999777),"14980","5608611397",#0d0887,"3971510.939","465424.1551","3","128.6169134","35.8872521",,,POINT (465424.155085008 3971510.9389554574)
"3012",Point (128.61038510000000201 35.89706009999999736),"14994","3969143765",#0d0887,"3972601.107","464839.2712","3","128.6103851","35.8970601",,,POINT (464839.2711876508 3972601.1069436586)
"3013",Point (128.60984289999998964 35.89728740000000329),"14995","4655013520",#0d0887,"3972626.513","464790.4409","4","128.6098429","35.8972874",,,POINT (464790.44086347776 3972626.512818426)
"3014",Point (128.61086829999999281 35.89684700000000106),"14996","4655013548",#0d0887,"3972577.298","464882.7836","3","128.6108683","35.896847",,,POINT (464882.7835772641 3972577.2975157266)
"3015",Point (128.61067589999998972 35.89750130000000183),"14997","5524446095",#0d0887,"3972649.937","464865.7095","3","128.6106759","35.8975013",,,POINT (464865.7094771106 3972649.937392681)
"3016",Point (128.60774580000000356 35.89826949999999783),"14998","3969143766",#0d0887,"3972736.199","464601.6253","4","128.6077458","35.8982695",,,POINT (464601.62531166733 3972736.1986736786)
"3017",Point (128.60825249999999187 35.89797740000000204),"14999","4655013542",#0d0887,"3972703.617","464647.222","4","128.6082525","35.8979774",,,POINT (464647.22201025975 3972703.617385819)
"3018",Point (128.60861620000000016 35.89898730000000171),"15000","5524601791",#0d0887,"3972815.497","464680.4925","3","128.6086162","35.8989873",,,POINT (464680.49248660554 3972815.4974592444)
"3020",Point (128.6090676999999971 35.89935959999999682),"15002","3969143768",#0d0887,"3972856.627","464721.4024","3","128.6090677","35.8993596",,,POINT (464721.4024451083 3972856.6274726256)
"3028",Point (128.62864630000001398 35.87727139999999793),"15192","4067993826",#0d0887,"3970399.861","466478.9185","3","128.6286463","35.8772714",,,POINT (466478.9185132352 3970399.860881226)
"3029",Point (128.62868149999999901 35.87727869999999797),"15193","8252015673",#0d0887,"3970400.658","466482.099","3","128.6286815","35.8772787",,,POINT (466482.09901007375 3970400.658478004)
"3030",Point (128.62919959999999264 35.87715140000000247),"15194","6245288269",#0d0887,"3970386.362","466528.8131","3","128.6291996","35.8771514",,,POINT (466528.81312906387 3970386.361739228)
"3031",Point (128.62903660000000627 35.87700650000000024),"15196","6245288267",#0d0887,"3970370.346","466514.0385","3","128.6290366","35.8770065",,,POINT (466514.038496787 3970370.3462525075)
"3035",Point (128.6229449999999872 35.87986750000000313),"15207","4079596249",#0d0887,"3970689.772","465965.386","3","128.622945","35.8798675",,,POINT (465965.38600568834 3970689.772304688)
"3039",Point (128.62212800000000357 35.87992690000000096),"15211","4079596239",#0d0887,"3970696.645","465891.6652","3","128.622128","35.8799269",,,POINT (465891.6651830924 3970696.645294594)
"3040",Point (128.62216169999999238 35.87998600000000238),"15212","4079631189",#0d0887,"3970703.189","465894.7324","4","128.6221617","35.879986",,,POINT (465894.7324376045 3970703.1885044808)
"3041",Point (128.62155469999999013 35.87984139999999655),"15213","4079631197",#0d0887,"3970687.362","465839.8797","3","128.6215547","35.8798414",,,POINT (465839.87973654905 3970687.3623996777)
"3042",Point (128.62319650000000593 35.8799313999999967),"15214","4079631229",#0d0887,"3970696.772","465988.1149","3","128.6231965","35.8799314",,,POINT (465988.1149039208 3970696.7721239584)
"3043",Point (128.62327869999998597 35.88037140000000136),"15215","4079631225",#0d0887,"3970745.545","465995.7227","3","128.6232787","35.8803714",,,POINT (465995.72272277984 3970745.545316298)
"3044",Point (128.62196779999999308 35.87964070000000305),"15216","4079596242",#0d0887,"3970664.958","465877.082","1","128.6219678","35.8796407",,,POINT (465877.0820315296 3970664.9578567417)
"3045",Point (128.62350770000000466 35.87942489999999651),"15217","4079596243",#0d0887,"3970640.486","466015.9889","3","128.6235077","35.8794249",,,POINT (466015.98891313036 3970640.486387714)
"3046",Point (128.6233188999999868 35.8793728999999999),"15218","4836086144",#0d0887,"3970634.785","465998.9246","3","128.6233189","35.8793729",,,POINT (465998.92461392516 3970634.7845535283)
"3047",Point (128.62342440000000465 35.8796077000000011),"15219","4079596244",#0d0887,"3970660.79","466008.5479","1","128.6234244","35.8796077",,,POINT (466008.5479196455 3970660.7902710764)
"3048",Point (128.62299350000000686 35.87974109999999683),"15220","4079596250",#0d0887,"3970675.736","465969.7098","1","128.6229935","35.8797411",,,POINT (465969.70977923385 3970675.735998248)
"3050",Point (128.62291010000001279 35.87957310000000177),"15222","4079596253",#0d0887,"3970657.132","465962.1098","1","128.6229101","35.8795731",,,POINT (465962.1098129077 3970657.131624791)
"3051",Point (128.62228150000001392 35.88019630000000149),"15223","4079631215",#0d0887,"3970726.472","465905.6363","3","128.6222815","35.8801963",,,POINT (465905.63626064244 3970726.471752906)
"3052",Point (128.62135250000000042 35.88032729999999759),"15224","4079631247",#0d0887,"3970741.326","465821.8369","3","128.6213525","35.8803273",,,POINT (465821.83694425283 3970741.325779734)
"3053",Point (128.62262780000000362 35.87991689999999778),"15225","4079631214",#0d0887,"3970695.362","465936.7752","1","128.6226278","35.8799169",,,POINT (465936.7751827494 3970695.361894765)
"3054",Point (128.62054399999999532 35.88066839999999758),"15226","4079631190",#0d0887,"3970779.441","465749.0052","4","128.620544","35.8806684",,,POINT (465749.00517526217 3970779.441236111)
"3055",Point (128.62096429999999714 35.88049110000000042),"15227","4079631243",#0d0887,"3970759.629","465786.8668","3","128.6209643","35.8804911",,,POINT (465786.86681643163 3970759.6291506677)
"3056",Point (128.62081630000000132 35.88122800000000012),"15228","4079631191",#0d0887,"3970841.413","465773.8248","3","128.6208163","35.881228",,,POINT (465773.82476791635 3970841.412879312)
"3057",Point (128.62009910000000446 35.88084820000000263),"15229","4079631255",#0d0887,"3970799.539","465708.9243","3","128.6200991","35.8808482",,,POINT (465708.92429514753 3970799.5393978176)
"3058",Point (128.62029939999999328 35.88049569999999733),"15230","4079631195",#0d0887,"3970760.372","465726.8522","3","128.6202994","35.8804957",,,POINT (465726.8522420155 3970760.3722594986)
"3059",Point (128.6212028999999859 35.88110890000000097),"15231","4079631231",#0d0887,"3970828.068","465808.6693","3","128.6212029","35.8811089",,,POINT (465808.66933245386 3970828.0678306506)
"3060",Point (128.62048369999999409 35.8812420000000003),"15232","4079631250",#0d0887,"3970843.082","465743.8093","3","128.6204837","35.881242",,,POINT (465743.80925677635 3970843.082165999)
"3069",Point (128.62052739999998607 35.88039409999999663),"15241","4079631207",#0d0887,"3970749.024","465747.3887","3","128.6205274","35.8803941",,,POINT (465747.38869759254 3970749.0235690014)
"3071",Point (128.62103279999999472 35.88016869999999869),"15243","4079631211",#0d0887,"3970723.847","465792.9113","3","128.6210328","35.8801687",,,POINT (465792.9112810491 3970723.8467737585)
"3072",Point (128.62024120000000948 35.88014629999999983),"15244","4079631199",#0d0887,"3970721.64","465721.4483","1","128.6202412","35.8801463",,,POINT (465721.44833094545 3970721.6396040623)
"3077",Point (128.62079860000000053 35.88027309999999659),"15249","4079631209",#0d0887,"3970735.508","465771.8163","3","128.6207986","35.8802731",,,POINT (465771.81627513166 3970735.508084705)
"3078",Point (128.62046069999999531 35.8802615999999972),"15250","4079631208",#0d0887,"3970734.351","465741.311","1","128.6204607","35.8802616",,,POINT (465741.3110224257 3970734.350946854)
"3079",Point (128.62072489999999902 35.88016110000000225),"15251","4079631210",#0d0887,"3970723.112","465765.1156","1","128.6207249","35.8801611",,,POINT (465765.115602251 3970723.1116175544)
"3080",Point (128.62097499999998718 35.88006390000000323),"15252","4079631212",#0d0887,"3970712.243","465787.6489","1","128.620975","35.8800639",,,POINT (465787.6489315531 3970712.243301059)
"3081",Point (128.62192419999999515 35.88037330000000225),"15253","4079631242",#0d0887,"3970746.228","465873.4607","1","128.6219242","35.8803733",,,POINT (465873.4607287638 3970746.2280558553)
"3082",Point (128.62248450000001299 35.88019789999999887),"15254","4079631217",#0d0887,"3970726.578","465923.9606","1","128.6224845","35.8801979",,,POINT (465923.960611555 3970726.578433457)
"3083",Point (128.62272820000001161 35.8802266000000003),"15255","4079631221",#0d0887,"3970729.677","465945.9703","3","128.6227282","35.8802266",,,POINT (465945.97032092616 3970729.676719893)
"3084",Point (128.62271450000000073 35.88005880000000047),"15256","4079631220",#0d0887,"3970711.07","465944.6619","1","128.6227145","35.8800588",,,POINT (465944.6618715535 3970711.0702646417)
"3085",Point (128.62271989999999278 35.88012460000000203),"15257","4079631223",#0d0887,"3970718.366","465945.1775","3","128.6227199","35.8801246",,,POINT (465945.17746570864 3970718.3664691616)
"3086",Point (128.62286489999999617 35.88021650000000307),"15258","4079631222",#0d0887,"3970728.509","465958.3051","1","128.6228649","35.8802165",,,POINT (465958.3051327362 3970728.5088856593)
"3087",Point (128.62285610000000702 35.88012330000000105),"15259","4079631224",#0d0887,"3970718.175","465957.4709","1","128.6228561","35.8801233",,,POINT (465957.470926527 3970718.1748438478)
"3088",Point (128.62307910000001243 35.8802451999999974),"15260","4079631228",#0d0887,"3970731.618","465977.652","1","128.6230791","35.8802452",,,POINT (465977.65202729055 3970731.617524122)
"3089",Point (128.62315229999998678 35.88008800000000065),"15261","4079631230",#0d0887,"3970714.157","465984.1922","1","128.6231523","35.880088",,,POINT (465984.19216175936 3970714.1565026976)
"3090",Point (128.62105890000000841 35.88081350000000214),"15262","4079631232",#0d0887,"3970795.354","465795.5444","1","128.6210589","35.8808135",,,POINT (465795.54440707184 3970795.354453424)
"3091",Point (128.62147200000001135 35.88102589999999736),"15263","4079631233",#0d0887,"3970818.768","465832.9235","4","128.621472","35.8810259",,,POINT (465832.92354809924 3970818.767948222)
"3092",Point (128.62130659999999693 35.88067010000000323),"15264","4079631234",#0d0887,"3970779.363","465817.8411","1","128.6213066","35.8806701",,,POINT (465817.8411037447 3970779.3628629716)
"3093",Point (128.62182440000000838 35.88117069999999842),"15265","4079631456",#0d0887,"3970834.705","465864.7945","3","128.6218244","35.8811707",,,POINT (465864.7945090521 3970834.70506401)
"3094",Point (128.62168940000000816 35.8809589000000031),"15266","4079631235",#0d0887,"3970811.261","465852.5181","3","128.6216894","35.8809589",,,POINT (465852.51805806893 3970811.26080219)
"3095",Point (128.6215631999999971 35.88067439999999664),"15267","4079631236",#0d0887,"3970779.75","465841.0046","1","128.6215632","35.8806744",,,POINT (465841.00464832515 3970779.750095128)
"3096",Point (128.62164640000000304 35.88059700000000163),"15268","4079631239",#0d0887,"3970771.136","465848.4814","1","128.6216464","35.880597",,,POINT (465848.4813725021 3970771.136346227)
"3097",Point (128.62093319999999608 35.88077040000000295),"15269","4079631246",#0d0887,"3970790.618","465784.1797","1","128.6209332","35.8807704",,,POINT (465784.1797274598 3970790.6180849425)
"3098",Point (128.62137559999999326 35.88045360000000272),"15270","4079631249",#0d0887,"3970755.326","465823.9763","1","128.6213756","35.8804536",,,POINT (465823.9763035594 3970755.3260366735)
"3099",Point (128.62045009999999934 35.88100699999999676),"15271","4079631252",#0d0887,"3970817.029","465740.6752","1","128.6204501","35.881007",,,POINT (465740.6752140932 3970817.0293426313)
"3100",Point (128.62021300000000679 35.88061559999999872),"15272","4079631257",#0d0887,"3970773.701","465719.1051","1","128.620213","35.8806156",,,POINT (465719.1050947871 3970773.7010442563)
"3105",Point (128.62400429999999574 35.88167270000000286),"15277","4079631266",#0d0887,"3970889.624","466061.7735","3","128.6240043","35.8816727",,,POINT (466061.7735361617 3970889.624468141)
"3106",Point (128.62425700000000006 35.88182199999999966),"15278","4079631485",#0d0887,"3970906.096","466084.6466","3","128.624257","35.881822",,,POINT (466084.6465660267 3970906.096102783)
"3107",Point (128.62341910000000667 35.88127169999999921),"15279","4079631434",#0d0887,"3970845.352","466008.7805","3","128.6234191","35.8812717",,,POINT (466008.78047793935 3970845.35161199)
"3108",Point (128.62339679999999476 35.88225539999999825),"15280","4079631484",#0d0887,"3970954.465","466007.1879","3","128.6233968","35.8822554",,,POINT (466007.18794536364 3970954.4646658367)
"3109",Point (128.62298150000000874 35.8822692000000032),"15281","4079631270",#0d0887,"3970956.14","465969.708","3","128.6229815","35.8822692",,,POINT (465969.7080302952 3970956.139765886)
"3110",Point (128.62288069999999607 35.88258069999999833),"15282","4079631479",#0d0887,"3970990.724","465960.7429","1","128.6228807","35.8825807",,,POINT (465960.74290844856 3970990.7243232634)
"3111",Point (128.62284310000001142 35.88222640000000041),"15283","4079631471",#0d0887,"3970951.441","465957.1975","3","128.6228431","35.8822264",,,POINT (465957.19745271065 3970951.4408708937)
"3112",Point (128.62315599999999449 35.88229559999999907),"15284","4079631473",#0d0887,"3970959.007","465985.47","3","128.623156","35.8822956",,,POINT (465985.4700388311 3970959.0071399324)
"3113",Point (128.62045539999999733 35.88128129999999771),"15285","4079631495",#0d0887,"3970847.451","465741.2717","3","128.6204554","35.8812813",,,POINT (465741.2717325792 3970847.4509718)
"3114",Point (128.62680449999999155 35.87967030000000079),"15287","7679120921",#0d0887,"3970666.563","466313.6792","3","128.6268045","35.8796703",,,POINT (466313.67922436 3970666.5634186347)
"3115",Point (128.62239030000000639 35.88140330000000233),"15288","4079631451",#0d0887,"3970860.306","465915.9741","3","128.6223903","35.8814033",,,POINT (465915.97414125595 3970860.306009599)
"3116",Point (128.6231625000000065 35.88109589999999827),"15289","4079631450",#0d0887,"3970825.942","465985.5438","3","128.6231625","35.8810959",,,POINT (465985.54379127274 3970825.942331252)
"3117",Point (128.62268230000000813 35.88152329999999779),"15290","4079631449",#0d0887,"3970873.514","465942.3823","3","128.6226823","35.8815233",,,POINT (465942.3823080453 3970873.513818967)
"3118",Point (128.62249719999999797 35.88144719999999666),"15291","4079631465",#0d0887,"3970865.138","465925.6421","3","128.6224972","35.8814472",,,POINT (465925.64205833746 3970865.137830671)
"3119",Point (128.62235499999999888 35.88138880000000341),"15292","4079631461",#0d0887,"3970858.71","465912.7816","3","128.622355","35.8813888",,,POINT (465912.78164465807 3970858.7100771083)
"3120",Point (128.62220830000001115 35.88132850000000218),"15293","4079631452",#0d0887,"3970852.073","465899.5142","4","128.6222083","35.8813285",,,POINT (465899.51421383384 3970852.073176934)
"3121",Point (128.62206929999999261 35.88127140000000281),"15294","4079631458",#0d0887,"3970845.789","465886.9432","3","128.6220693","35.8812714",,,POINT (465886.9431613014 3970845.788531735)
"3122",Point (128.62226939999999331 35.8812230999999997),"15295","4079631453",#0d0887,"3970840.362","465904.9841","1","128.6222694","35.8812231",,,POINT (465904.98411616386 3970840.361615472)
"3123",Point (128.62213800000000674 35.88143819999999806),"15296","4079631460",#0d0887,"3970864.265","465893.2158","1","128.622138","35.8814382",,,POINT (465893.21575051587 3970864.2648786614)
"3124",Point (128.62199649999999451 35.88124150000000157),"15297","4079631454",#0d0887,"3970842.498","465880.3592","3","128.6219965","35.8812415",,,POINT (465880.3591807964 3970842.497634836)
"3125",Point (128.62207090000001131 35.88113179999999858),"15298","4079631455",#0d0887,"3970830.304","465887.0277","1","128.6220709","35.8811318",,,POINT (465887.02772198914 3970830.3044935525)
"3126",Point (128.62176249999998845 35.88127959999999916),"15299","4079631457",#0d0887,"3970846.805","465859.2539","1","128.6217625","35.8812796",,,POINT (465859.2539476707 3970846.805126188)
"3127",Point (128.6220011999999997 35.88137300000000351),"15300","4079631459",#0d0887,"3970857.081","465880.8398","1","128.6220012","35.881373",,,POINT (465880.83981534874 3970857.0810777666)
"3128",Point (128.62229360000000611 35.88148819999999972),"15301","4079631462",#0d0887,"3970869.756","465907.2821","1","128.6222936","35.8814882",,,POINT (465907.2820936126 3970869.756259591)
"3129",Point (128.62220880000000989 35.8820059000000029),"15302","4079631463",#0d0887,"3970927.206","465899.8497","3","128.6222088","35.8820059",,,POINT (465899.8497111235 3970927.2055956405)
"3130",Point (128.62218429999998648 35.88199579999999855),"15303","4079631493",#0d0887,"3970926.094","465897.634","3","128.6221843","35.8819958",,,POINT (465897.63395487494 3970926.093919255)
"3131",Point (128.62234960000000683 35.88176299999999941),"15304","4079631467",#0d0887,"3970900.216","465912.4546","3","128.6223496","35.881763",,,POINT (465912.45456412557 3970900.215673992)
"3132",Point (128.62250489999999559 35.88212180000000018),"15305","4079631469",#0d0887,"3970939.957","465926.626","3","128.6225049","35.8821218",,,POINT (465926.62602271046 3970939.9571835487)
"3133",Point (128.62241689999999039 35.88164689999999979),"15306","4079631464",#0d0887,"3970887.315","465918.4795","3","128.6224169","35.8816469",,,POINT (465918.47949749394 3970887.3151868903)
"3134",Point (128.62217019999999934 35.88154260000000306),"15307","4079631466",#0d0887,"3970875.833","465896.167","1","128.6221702","35.8815426",,,POINT (465896.1669728082 3970875.8329808796)
"3135",Point (128.62211650000000418 35.88166429999999707),"15308","4079631468",#0d0887,"3970889.35","465891.372","1","128.6221165","35.8816643",,,POINT (465891.37203758064 3970889.3498515687)
