field_1,wkt_geom,field_1_1,osmid,color,y,x,street_cou,lon,lat,highway,ref,geometry
"1526",Point (128.59595999999999094 35.86099089999999734),"9863","2537800858",#0d0887,"3968605.841","463520.9397","3","128.59596","35.8609909",,,POINT (463520.93968569004 3968605.8413581355)
"1528",Point (128.59572009999999409 35.86156640000000095),"9865","2537800898",#0d0887,"3968669.761","463499.5439","3","128.5957201","35.8615664",,,POINT (463499.5438700082 3968669.761251527)
"1530",Point (128.59756609999999455 35.86234710000000092),"9867","2537800927",#0d0887,"3968755.664","463666.5674","3","128.5975661","35.8623471",,,POINT (463666.5673602769 3968755.663596738)
"1531",Point (128.59545099999999707 35.86161140000000103),"9868","2537800900",#0d0887,"3968674.853","463475.2687","3","128.595451","35.8616114",,,POINT (463475.26866388466 3968674.852798212)
"1532",Point (128.59569020000000705 35.8616564000000011),"9869","2537800904",#0d0887,"3968679.755","463496.8856","3","128.5956902","35.8616564",,,POINT (463496.8855972077 3968679.7545745787)
"1533",Point (128.59509719999999788 35.861676199999998),"9870","2537800908",#0d0887,"3968682.172","463443.3554","4","128.5950972","35.8616762",,,POINT (463443.3553961956 3968682.172144465)
"1534",Point (128.59475910000000454 35.8625772999999981),"9871","2537800937",#0d0887,"3968782.242","463413.244","3","128.5947591","35.8625773",,,POINT (463413.2440040054 3968782.2422272176)
"1536",Point (128.59539280000001327 35.86255150000000214),"9873","2537800933",#0d0887,"3968779.144","463470.4454","3","128.5953928","35.8625515",,,POINT (463470.445416404 3968779.143788901)
"1537",Point (128.59627119999998968 35.86260839999999916),"9874","2537800938",#0d0887,"3968785.127","463549.7773","3","128.5962712","35.8626084",,,POINT (463549.77734635095 3968785.1269927244)
"1540",Point (128.59473289999999679 35.86096289999999698),"9877","5116008150",#0d0887,"3968603.194","463410.1366","3","128.5947329","35.8609629",,,POINT (463410.1365714728 3968603.1941854116)
"1541",Point (128.594937299999998 35.86210239999999771),"9878","2537800922",#0d0887,"3968729.503","463429.1145","3","128.5949373","35.8621024",,,POINT (463429.1145342239 3968729.503018764)
"1542",Point (128.59858199999999329 35.86178449999999884),"9879","2537800913",#0d0887,"3968692.887","463758.0315","1","128.598582","35.8617845",,,POINT (463758.03146214853 3968692.8870432167)
"1543",Point (128.59788090000000693 35.8625645999999989),"9880","2537800936",#0d0887,"3968779.67","463695.0882","3","128.5978809","35.8625646",,,POINT (463695.0881703262 3968779.670254016)
"1545",Point (128.59480429999999274 35.86245670000000274),"9883","2537800929",#0d0887,"3968768.849","463417.2694","3","128.5948043","35.8624567",,,POINT (463417.26944169897 3968768.8492169795)
"1546",Point (128.59680739999998877 35.86375559999999751),"9885","3890437285",#0d0887,"3968912.167","463598.7124","3","128.5968074","35.8637556",,,POINT (463598.7124159806 3968912.1666189306)
"1547",Point (128.59528869999999756 35.86286460000000176),"9886","2537800943",#0d0887,"3968813.91","463461.1905","4","128.5952887","35.8628646",,,POINT (463461.1905100579 3968813.909522073)
"1548",Point (128.59598059999999009 35.86255539999999797),"9887","2537800934",#0d0887,"3968779.357","463523.5164","3","128.5959806","35.8625554",,,POINT (463523.51641442504 3968779.356954557)
"1549",Point (128.59570279999999798 35.86313220000000257),"9888","2537800952",#0d0887,"3968843.435","463498.6999","3","128.5957028","35.8631322",,,POINT (463498.6998606107 3968843.4351933203)
"1550",Point (128.59795930000001363 35.86261879999999991),"9889","3890437282",#0d0887,"3968785.653","463702.1912","3","128.5979593","35.8626188",,,POINT (463702.191183492 3968785.652634255)
"1551",Point (128.59608539999999266 35.86340560000000011),"9891","2537800957",#0d0887,"3968873.616","463533.3677","3","128.5960854","35.8634056",,,POINT (463533.3676864614 3968873.6160637643)
"1553",Point (128.59674799999999095 35.86386579999999924),"9893","2537800968",#0d0887,"3968924.411","463593.4","4","128.596748","35.8638658",,,POINT (463593.39999854803 3968924.411339019)
"1554",Point (128.5971232999999927 35.86412510000000253),"9894","3890437284",#0d0887,"3968953.031","463627.4017","3","128.5971233","35.8641251",,,POINT (463627.40167682857 3968953.031422087)
"1555",Point (128.59783350000000723 35.86460650000000072),"9895","2537800982",#0d0887,"3969006.161","463691.74","3","128.5978335","35.8646065",,,POINT (463691.7400079834 3969006.1610155986)
"1556",Point (128.59734720000000152 35.86427979999999849),"9896","3890437289",#0d0887,"3968970.106","463647.6866","4","128.5973472","35.8642798",,,POINT (463647.6866144904 3968970.106406926)
"1557",Point (128.59701129999999125 35.8647508999999971),"9897","3890437290",#0d0887,"3969022.482","463617.576","3","128.5970113","35.8647509",,,POINT (463617.5760365918 3969022.4824236343)
"1594",Point (128.600217200000003 35.86465760000000103),"9934","2537823885",#0d0887,"3969010.946","463906.9687","1","128.6002172","35.8646576",,,POINT (463906.9686832491 3969010.9462844585)
"1616",Point (128.5972686000000067 35.85823160000000343),"10006","2554019385",#0d0887,"3968299.312","463637.8281","3","128.5972686","35.8582316",,,POINT (463637.82807794004 3968299.312132008)
"1617",Point (128.59640809999999078 35.85792380000000179),"10007","4840097844",#0d0887,"3968265.493","463559.9932","3","128.5964081","35.8579238",,,POINT (463559.9932120539 3968265.493401979)
"1643",Point (128.5960694999999987 35.85779910000000115),"10392","2694334832",#0d0887,"3968251.789","463529.364","3","128.5960695","35.8577991",,,POINT (463529.36399655615 3968251.788770793)
"1644",Point (128.59576350000000389 35.85776320000000084),"10393","2694334849",#0d0887,"3968247.921","463501.7188","3","128.5957635","35.8577632",,,POINT (463501.71884384635 3968247.9211416966)
"1645",Point (128.59533139999999207 35.85930170000000317),"10394","4840097843",#0d0887,"3968418.722","463463.4106","3","128.5953314","35.8593017",,,POINT (463463.41057452135 3968418.721924635)
"1646",Point (128.59504929999999945 35.85961340000000064),"10396","2694334860",#0d0887,"3968453.399","463438.0834","3","128.5950493","35.8596134",,,POINT (463438.08342331013 3968453.3988914397)
"1647",Point (128.59501720000000091 35.85966410000000337),"10397","4840097840",#0d0887,"3968459.034","463435.2085","3","128.5950172","35.8596641",,,POINT (463435.2084690355 3968459.034175435)
"1674",Point (128.62014369999999985 35.84012119999999868),"11579","3016437092",#0d0887,"3966282.378","465695.4061","3","128.6201437","35.8401212",,,POINT (465695.40613305784 3966282.377923066)
"1675",Point (128.62137559999999326 35.84002699999999919),"11580","3851554882",#0d0887,"3966271.499","465806.6184","3","128.6213756","35.840027",,,POINT (465806.6183685445 3966271.4987967345)
"1676",Point (128.62019730000000095 35.84069689999999753),"11581","6944139647",#0d0887,"3966346.211","465700.4946","4","128.6201973","35.8406969",,,POINT (465700.4945768528 3966346.2114226)
"1677",Point (128.61915030000000115 35.84019729999999981),"11582","3851554930",#0d0887,"3966291.167","465605.7252","3","128.6191503","35.8401973",,,POINT (465605.7252092564 3966291.1670783595)
"1680",Point (128.620708900000011 35.84095599999999848),"11588","3016437098",#0d0887,"3966374.77","465746.8081","3","128.6207089","35.840956",,,POINT (465746.8081381868 3966374.7696256186)
"1681",Point (128.6202246999999943 35.84099009999999907),"11590","3016437099",#0d0887,"3966378.721","465703.0953","4","128.6202247","35.8409901",,,POINT (465703.0952621476 3966378.7213468393)
"1682",Point (128.61970230000000015 35.84102430000000084),"11592","3016437100",#0d0887,"3966382.698","465655.9327","3","128.6197023","35.8410243",,,POINT (465655.9326698866 3966382.6977829337)
"1683",Point (128.6198018999999988 35.84220169999999683),"11593","3016437109",#0d0887,"3966513.251","465665.4348","3","128.6198019","35.8422017",,,POINT (465665.43483655073 3966513.251158696)
"1684",Point (128.61826809999999455 35.84112160000000102),"11594","3016437103",#0d0887,"3966393.994","465526.4539","3","128.6182681","35.8411216",,,POINT (465526.45389252156 3966393.993901748)
"1686",Point (128.61772500000000719 35.84237230000000096),"11596","3016437112",#0d0887,"3966532.904","465477.9492","4","128.617725","35.8423723",,,POINT (465477.94918854785 3966532.903605425)
"1688",Point (128.6173960000000136 35.84240379999999959),"11598","3016437113",#0d0887,"3966536.513","465448.2518","4","128.617396","35.8424038",,,POINT (465448.25175649655 3966536.513476046)
"1689",Point (128.61983420000001388 35.84258049999999685),"11601","3016437119",#0d0887,"3966555.253","465668.515","4","128.6198342","35.8425805",,,POINT (465668.5150038616 3966555.253470044)
"1690",Point (128.61772740000000681 35.84274709999999686),"11605","3016437120",#0d0887,"3966574.473","465478.3283","3","128.6177274","35.8427471",,,POINT (465478.32833438925 3966574.472758136)
"1691",Point (128.61773719999999344 35.8444233999999966),"11612","3016437128",#0d0887,"3966760.392","465479.9397","4","128.6177372","35.8444234",,,POINT (465479.9397155392 3966760.3919311804)
"1692",Point (128.62062729999999533 35.84581680000000148),"11615","3016437938",#0d0887,"3966913.922","465741.5293","4","128.6206273","35.8458168",,,POINT (465741.52928005863 3966913.9216183233)
"1693",Point (128.62005840000000489 35.84506600000000276),"11616","3016437132",#0d0887,"3966830.848","465689.8323","3","128.6200584","35.845066",,,POINT (465689.83232259826 3966830.8478437783)
"1694",Point (128.61773519999999849 35.84520520000000232),"11617","3016437933",#0d0887,"3966847.104","465480.0979","3","128.6177352","35.8452052",,,POINT (465480.0978869851 3966847.10405022)
"1696",Point (128.62111799999999562 35.84578499999999934),"11620","3016437937",#0d0887,"3966910.223","465785.8275","3","128.621118","35.845785",,,POINT (465785.8274799032 3966910.2228903035)
"1697",Point (128.62010409999999183 35.84546319999999753),"11621","4640135142",#0d0887,"3966874.886","465694.1303","3","128.6201041","35.8454632",,,POINT (465694.13028099714 3966874.8862739103)
"1698",Point (128.61773370000000227 35.84560069999999854),"11622","4640135141",#0d0887,"3966890.97","465480.1338","3","128.6177337","35.8456007",,,POINT (465480.1338180284 3966890.970488067)
"1699",Point (128.62014840000000504 35.84584780000000137),"11625","4640134374",#0d0887,"3966917.528","465698.2963","3","128.6201484","35.8458478",,,POINT (465698.29634956224 3966917.5277016102)
"1701",Point (128.61834129999999732 35.8459647999999973),"11627","6944139642",#0d0887,"3966931.14","465535.1598","3","128.6183413","35.8459648",,,POINT (465535.1598243731 3966931.1395390662)
"1729",Point (128.57958220000000438 35.89097249999999661),"11765","3022042535",#0d0887,"3971937.431","462056.5489","3","128.5795822","35.8909725",,,POINT (462056.54894010036 3971937.431026298)
"1730",Point (128.57871289999999931 35.89104859999999775),"11766","7592224530",#0d0887,"3971946.209","461978.129","3","128.5787129","35.8910486",,,POINT (461978.12901393685 3971946.2093955036)
"1734",Point (128.62691720000000828 35.85833039999999983),"11995","3114874151",#0d0887,"3968299.654","466314.8216","3","128.6269172","35.8583304",,,POINT (466314.8215781047 3968299.6536451792)
"1743",Point (128.62712200000001417 35.86380969999999735),"12295","3110969561",#0d0887,"3968907.308","466335.6298","3","128.627122","35.8638097",,,POINT (466335.62977761973 3968907.3075721636)
"1744",Point (128.6272625000000005 35.86382270000000005),"12296","3794124974",#0d0887,"3968908.701","466348.32","4","128.6272625","35.8638227",,,POINT (466348.32002558187 3968908.7010836853)
"1746",Point (128.62709699999999202 35.86228650000000329),"12298","3781602933",#0d0887,"3968738.374","466332.7285","3","128.627097","35.8622865",,,POINT (466332.72852839006 3968738.3737635794)
"1747",Point (128.62863210000000436 35.86384309999999687),"12299","3110969562",#0d0887,"3968910.493","466471.9801","3","128.6286321","35.8638431",,,POINT (466471.98010288377 3968910.493289853)
"1748",Point (128.62857919999999012 35.86461779999999777),"12300","3110969584",#0d0887,"3968996.436","466467.5305","3","128.6285792","35.8646178",,,POINT (466467.5304729369 3968996.4356048713)
"1749",Point (128.63001410000001101 35.86389249999999862),"12301","3110969564",#0d0887,"3968915.499","466596.7718","3","128.6300141","35.8638925",,,POINT (466596.77178696444 3968915.4994641645)
"1750",Point (128.62989989999999807 35.86463299999999776),"12302","3110969585",#0d0887,"3968997.669","466586.7723","3","128.6298999","35.864633",,,POINT (466586.772307164 3968997.669431566)
"1751",Point (128.63112200000000485 35.86581780000000208),"12303","3110969602",#0d0887,"3969128.662","466697.6016","3","128.631122","35.8658178",,,POINT (466697.6016096452 3969128.662109591)
"1752",Point (128.62850270000001274 35.86574099999999987),"12305","3110969600",#0d0887,"3969121.039","466461.0971","3","128.6285027","35.865741",,,POINT (466461.09714463813 3969121.0391611676)
"1753",Point (128.62973239999999464 35.86562959999999833),"12306","3110969599",#0d0887,"3969108.262","466572.0686","4","128.6297324","35.8656296",,,POINT (466572.0685873269 3969108.262423182)
"1754",Point (128.62964099999999235 35.86616339999999781),"12310","3110969606",#0d0887,"3969167.499","466564.0411","3","128.629641","35.8661634",,,POINT (466564.04114087916 3969167.498958628)
"1755",Point (128.63059300000000462 35.86574619999999669),"12311","3110969601",#0d0887,"3969120.901","466649.8131","3","128.630593","35.8657462",,,POINT (466649.8131492929 3969120.901026898)
"1756",Point (128.62930059999999344 35.86566870000000051),"12312","3893588236",#0d0887,"3969112.747","466533.1017","3","128.6293006","35.8656687",,,POINT (466533.10174927476 3969112.7468037666)
"1758",Point (128.63052809999999226 35.86626830000000155),"12314","3110969607",#0d0887,"3969178.831","466644.1727","3","128.6305281","35.8662683",,,POINT (466644.17271513527 3969178.8307691324)
"1759",Point (128.6318569000000025 35.86595239999999762),"12315","3110969604",#0d0887,"3969143.341","466764.0051","3","128.6318569","35.8659524",,,POINT (466764.0050560452 3969143.3409621324)
"1760",Point (128.63186680000001161 35.86641629999999736),"12316","3110969609",#0d0887,"3969194.79","466765.0925","4","128.6318668","35.8664163",,,POINT (466765.0925258693 3969194.7900749207)
"1761",Point (128.62961179999999217 35.86647219999999692),"12317","3730190780",#0d0887,"3969201.759","466561.5347","4","128.6296118","35.8664722",crossing,,POINT (466561.5346813686 3969201.758838737)
"1762",Point (128.63181729999999448 35.86695050000000151),"12319","3794124962",#0d0887,"3969254.057","466760.8467","4","128.6318173","35.8669505",,,POINT (466760.8467457755 3969254.056555945)
"1763",Point (128.63181199999999649 35.86700820000000078),"12323","3110969613",#0d0887,"3969260.458","466760.3924","1","128.631812","35.8670082",,,POINT (466760.3923608088 3969260.458030564)
"1783",Point (128.62529069999999365 35.85845239999999734),"12345","3114874154",#0d0887,"3968313.746","466168.0181","1","128.6252907","35.8584524",,,POINT (466168.0181091937 3968313.746385385)
"1784",Point (128.62574599999999236 35.85882740000000268),"12346","3114874159",#0d0887,"3968355.181","466209.2858","3","128.625746","35.8588274",,,POINT (466209.2858472061 3968355.181273451)
"1785",Point (128.62658669999999006 35.85875719999999944),"12347","3114874158",#0d0887,"3968347.105","466285.1617","3","128.6265867","35.8587572",,,POINT (466285.161738632 3968347.1050783396)
"1786",Point (128.62621960000001309 35.85900889999999919),"12348","7119325164",#0d0887,"3968375.148","466252.1235","3","128.6262196","35.8590089",,,POINT (466252.12345446885 3968375.1484213993)
"1787",Point (128.62580859999999916 35.85917049999999762),"12349","7122702219",#0d0887,"3968393.214","466215.0835","4","128.6258086","35.8591705",crossing,,POINT (466215.0835002757 3968393.213814452)
"1788",Point (128.62583539999999971 35.85931750000000306),"12350","3114874165",#0d0887,"3968409.509","466217.5656","3","128.6258354","35.8593175",,,POINT (466217.5655963477 3968409.508733065)
"1790",Point (128.62722560000000271 35.85955340000000291),"12352","3114874175",#0d0887,"3968435.194","466343.1837","3","128.6272256","35.8595534",,,POINT (466343.1837404196 3968435.1937681264)
"1848",Point (128.59397050000001173 35.87317920000000271),"12690","3199941269",#0d0887,"3969958.427","463346.9282","4","128.5939705","35.8731792",,,POINT (463346.9282283626 3969958.426614403)
"1849",Point (128.59379549999999881 35.8744355999999982),"12693","3199941270",#0d0887,"3970097.844","463331.7095","4","128.5937955","35.8744356",,,POINT (463331.70950270764 3970097.8435283056)
"1850",Point (128.59399419999999736 35.87445650000000086),"12695","5117323347",#0d0887,"3970100.087","463349.656","3","128.5939942","35.8744565",,,POINT (463349.655975626 3970100.087110401)
"1851",Point (128.59379970000000526 35.87528019999999884),"12696","3200686217",#0d0887,"3970191.519","463332.4778","4","128.5937997","35.8752802",,,POINT (463332.47783771134 3970191.519225659)
"1852",Point (128.59384470000000533 35.87538820000000328),"12707","8257680311",#0d0887,"3970203.481","463336.5898","4","128.5938447","35.8753882",,,POINT (463336.5897515155 3970203.480974038)
"1853",Point (128.59306409999999232 35.87542619999999971),"12708","5117323371",#0d0887,"3970207.989","463266.1426","3","128.5930641","35.8754262",,,POINT (463266.1425975011 3970207.988684595)
"1856",Point (128.62146480000001247 35.82841390000000104),"13097","3413871151",#0d0887,"3964983.432","465809.692","3","128.6214648","35.8284139",,,POINT (465809.6920353002 3964983.4318081057)
"1857",Point (128.6223720000000128 35.83010769999999923),"13098","4701704715",#0d0887,"3965170.978","465892.3579","3","128.622372","35.8301077",,,POINT (465892.3579391405 3965170.9784140466)
"1858",Point (128.62451039999999125 35.85613270000000341),"13276","3729583068",#0d0887,"3968056.732","466096.5779","3","128.6245104","35.8561327",,,POINT (466096.57789760956 3968056.732314906)
"1859",Point (128.62471220000000471 35.85612580000000094),"13278","3729583067",#0d0887,"3968055.897","466114.7958","4","128.6247122","35.8561258",,,POINT (466114.7958164158 3968055.897089833)
"1860",Point (128.62461160000000859 35.85724290000000281),"13279","3729583074",#0d0887,"3968179.833","466106.188","3","128.6246116","35.8572429",,,POINT (466106.1879831946 3968179.832541553)
"1861",Point (128.62308440000001042 35.85715780000000308),"13280","3729583071",#0d0887,"3968170.924","465968.2601","3","128.6230844","35.8571578",,,POINT (465968.26012183446 3968170.92415367)
"1862",Point (128.62398139999999103 35.85721019999999726),"13281","3729583072",#0d0887,"3968176.424","466049.273","3","128.6239814","35.8572102",,,POINT (466049.27303513227 3968176.424257077)
"1863",Point (128.62478530000001342 35.85728220000000022),"13282","3729583075",#0d0887,"3968184.131","466121.8881","3","128.6247853","35.8572822",,,POINT (466121.88814517204 3968184.1312347087)
"1864",Point (128.62569959999999014 35.85738080000000139),"13283","3729583076",#0d0887,"3968194.751","466204.4825","1","128.6256996","35.8573808",,,POINT (466204.4824567784 3968194.750936187)
"1883",Point (128.63051029999999741 35.86679829999999924),"13304","3730190767",#0d0887,"3969237.621","466642.7878","3","128.6305103","35.8667983",,,POINT (466642.7878378548 3969237.6206647623)
"1884",Point (128.63023419999998964 35.86696589999999674),"13305","3730190770",#0d0887,"3969256.304","466617.9319","4","128.6302342","35.8669659",crossing,,POINT (466617.9319478805 3969256.3038809593)
"1885",Point (128.63004179999998655 35.86667179999999888),"13306","3730190775",#0d0887,"3969223.75","466600.4388","4","128.6300418","35.8666718",crossing,,POINT (466600.4387948569 3969223.7500989772)
"1886",Point (128.63029420000000869 35.86695069999999674),"13307","3792788952",#0d0887,"3969254.598","466623.3423","3","128.6302942","35.8669507",,,POINT (466623.3423349303 3969254.5975245535)
"1887",Point (128.630153799999988 35.86694349999999787),"13308","3792788951",#0d0887,"3969253.847","466610.6641","3","128.6301538","35.8669435",,,POINT (466610.6640920307 3969253.846881515)
"1888",Point (128.63019040000000359 35.86727659999999673),"13309","3730190772",#0d0887,"3969290.779","466614.108","3","128.6301904","35.8672766",,,POINT (466614.1080333642 3969290.7794680214)
"1889",Point (128.62960409999999456 35.86663699999999722),"13310","3730190777",#0d0887,"3969220.04","466560.9088","3","128.6296041","35.866637",,,POINT (466560.90875887586 3969220.0399142504)
"1890",Point (128.6300572000000102 35.86659350000000046),"13311","3792788949",#0d0887,"3969215.06","466601.7962","3","128.6300572","35.8665935",,,POINT (466601.7962481328 3969215.060360835)
"1893",Point (128.62982120000000918 35.86716080000000062),"13314","3792788953",#0d0887,"3969278.062","466580.7284","1","128.6298212","35.8671608",,,POINT (466580.7284085328 3969278.0618675593)
"1911",Point (128.63079799999999864 35.86766779999999954),"13332","3796686557",#0d0887,"3969333.961","466669.1254","4","128.630798","35.8676678",,,POINT (466669.12536722905 3969333.9613196054)
"1912",Point (128.63186490000001072 35.8678221999999991),"13333","3730199349",#0d0887,"3969350.723","466765.508","3","128.6318649","35.8678222",,,POINT (466765.5080181565 3969350.723139874)
"1913",Point (128.63116080000000352 35.867720300000002),"13334","3730199361",#0d0887,"3969339.661","466701.9004","3","128.6311608","35.8677203",,,POINT (466701.900387568 3969339.660645943)
"1914",Point (128.63190270000001192 35.86757959999999912),"13336","3730199363",#0d0887,"3969323.803","466768.8193","4","128.6319027","35.8675796",,,POINT (466768.81925347564 3969323.802826048)
"1915",Point (128.63202830000000176 35.86703909999999951),"13345","3730199360",#0d0887,"3969263.812","466779.9327","1","128.6320283","35.8670391",,,POINT (466779.9326681673 3969263.8117367183)
"1916",Point (128.63198969999999122 35.86719130000000177),"13346","3796686451",#0d0887,"3969280.706","466776.5114","4","128.6319897","35.8671913",,,POINT (466776.51141737914 3969280.7057907633)
"1917",Point (128.6282807000000048 35.86956579999999661),"13365","3730233620",#0d0887,"3969545.335","466442.6674","3","128.6282807","35.8695658",,,POINT (466442.6674102395 3969545.3350005597)
"1918",Point (128.62918189999999186 35.86946149999999989),"13366","3730233624",#0d0887,"3969533.458","466523.9806","3","128.6291819","35.8694615",,,POINT (466523.980633943 3969533.4578785487)
"1919",Point (128.62677529999999138 35.87660460000000029),"13369","3730235580",#0d0887,"3970326.547","466309.7454","3","128.6267753","35.8766046",,,POINT (466309.7453796731 3970326.547177946)
"1920",Point (128.62595980000000395 35.87603709999999779),"13373","3730235573",#0d0887,"3970263.885","466235.8907","3","128.6259598","35.8760371",,,POINT (466235.890668625 3970263.885338783)
"1921",Point (128.62537499999999113 35.87639769999999828),"13378","3730235569",#0d0887,"3970304.083","466183.2546","4","128.625375","35.8763977",,,POINT (466183.2545705427 3970304.082713709)
"1922",Point (128.62567920000000754 35.87620520000000113),"13379","3751227930",#0d0887,"3970282.627","466210.6326","4","128.6256792","35.8762052",crossing,,POINT (466210.6325515936 3970282.6267684796)
"1923",Point (128.62597669999999539 35.87670219999999688),"13380","3751227946",#0d0887,"3970337.648","466237.6984","4","128.6259767","35.8767022",crossing,,POINT (466237.6984294675 3970337.647788398)
"1924",Point (128.62633560000000443 35.87635790000000213),"13381","3751227936",#0d0887,"3970299.337","466269.9498","4","128.6263356","35.8763579",crossing,,POINT (466269.94977467984 3970299.336533177)
"1925",Point (128.62667650000000208 35.87691809999999748),"13382","3751227940",#0d0887,"3970361.352","466300.9596","4","128.6266765","35.8769181",crossing,,POINT (466300.9596353361 3970361.3524794523)
"1926",Point (128.62151560000000927 35.83533539999999817),"13383","3731366321",#0d0887,"3965751.093","465817.2492","4","128.6215156","35.8353354",,,POINT (465817.24917850667 3965751.0933622792)
"1927",Point (128.62173419999999169 35.83005829999999747),"13385","3731366317",#0d0887,"3965165.722","465834.7299","3","128.6217342","35.8300583",,,POINT (465834.7299276099 3965165.721797801)
"1928",Point (128.6211063000000081 35.83000739999999951),"13386","4701704716",#0d0887,"3965160.296","465777.9954","3","128.6211063","35.8300074",,,POINT (465777.995379944 3965160.295726831)
"1929",Point (128.62096299999998905 35.83530040000000128),"13388","3731366318",#0d0887,"3965747.405","465767.3259","4","128.620963","35.8353004",,,POINT (465767.3259423577 3965747.4045899566)
"1930",Point (128.62062489999999571 35.83527899999999988),"13389","3851554948",#0d0887,"3965745.149","465736.7811","3","128.6206249","35.835279",,,POINT (465736.78114507464 3965745.1493865615)
"1931",Point (128.62091100000000665 35.83469769999999954),"13390","3731367734",#0d0887,"3965680.576","465762.3706","3","128.620911","35.8346977",,,POINT (465762.3706085009 3965680.575917762)
"1932",Point (128.62048290000001316 35.82995470000000182),"13392","3731366320",#0d0887,"3965154.669","465721.6664","3","128.6204829","35.8299547",,,POINT (465721.66643046506 3965154.668801444)
"1934",Point (128.62055380000001037 35.83068480000000022),"13394","3731367733",#0d0887,"3965235.621","465728.3841","3","128.6205538","35.8306848",,,POINT (465728.38414770656 3965235.621005467)
"1935",Point (128.6206784999999968 35.83200630000000331),"13400","4701704712",#0d0887,"3965382.148","465740.2152","3","128.6206785","35.8320063",,,POINT (465740.2151721575 3965382.147908096)
"1936",Point (128.61882940000000985 35.83516509999999755),"13401","3851554898",#0d0887,"3965733.147","465574.5708","3","128.6188294","35.8351651",,,POINT (465574.57080593193 3965733.146586922)
"1937",Point (128.61779450000000224 35.83447360000000259),"13402","3731367735",#0d0887,"3965656.815","465480.8038","3","128.6177945","35.8344736",,,POINT (465480.8038236278 3965656.8152432903)
"1938",Point (128.61778000000001043 35.83150619999999975),"13403","3731367730",#0d0887,"3965327.699","465478.2089","3","128.61778","35.8315062",,,POINT (465478.20888046466 3965327.69917264)
"1939",Point (128.61778240000001006 35.83119299999999896),"13404","3731367741",#0d0887,"3965292.961","465478.29","3","128.6177824","35.831193",,,POINT (465478.2899881536 3965292.9606004423)
"1941",Point (128.61778160000000071 35.83183389999999946),"13406","3731367743",#0d0887,"3965364.045","465478.4953","3","128.6177816","35.8318339",,,POINT (465478.4953330636 3965364.044563922)
"1943",Point (128.6184639999999888 35.83057409999999976),"13408","4701704706",#0d0887,"3965224.077","465539.5845","3","128.618464","35.8305741",,,POINT (465539.58447288186 3965224.076798545)
"1946",Point (128.62014329999999518 35.83066310000000243),"13411","3731367751",#0d0887,"3965233.358","465691.2982","3","128.6201433","35.8306631",,,POINT (465691.29823645233 3965233.3580281315)
"1947",Point (128.62008769999999913 35.83463849999999695),"13412","3731367738",#0d0887,"3965674.298","465687.988","3","128.6200877","35.8346385",,,POINT (465687.9879860693 3965674.2982497453)
"1948",Point (128.61779129999999327 35.83382559999999728),"13413","3731367752",#0d0887,"3965584.945","465480.2341","3","128.6177913","35.8338256",,,POINT (465480.2341246407 3965584.9451820776)
"1949",Point (128.61938209999999572 35.83458780000000132),"13414","3731367736",#0d0887,"3965668.923","465624.2391","3","128.6193821","35.8345878",,,POINT (465624.23912272684 3965668.9226123556)
"1950",Point (128.61936399999999026 35.83519900000000291),"13415","3731367737",#0d0887,"3965736.719","465622.8681","3","128.619364","35.835199",,,POINT (465622.868063617 3965736.7185908896)
"1951",Point (128.62003530000001206 35.83399359999999945),"13416","3731367753",#0d0887,"3965602.789","465682.9777","3","128.6200353","35.8339936",,,POINT (465682.97772071225 3965602.789265037)
"1952",Point (128.6197635000000048 35.83064290000000085),"13417","3731367740",#0d0887,"3965231.251","465656.9858","3","128.6197635","35.8306429",,,POINT (465656.98579209077 3965231.2508018813)
"1953",Point (128.61981879999999023 35.83132530000000315),"13418","3731367742",#0d0887,"3965306.918","465662.2745","3","128.6198188","35.8313253",,,POINT (465662.2745161628 3965306.9179277504)
"1954",Point (128.61987450000000877 35.83199119999999738),"13419","3731367744",#0d0887,"3965380.755","465667.5922","3","128.6198745","35.8319912",,,POINT (465667.5921793893 3965380.7548717367)
"1955",Point (128.6183550000000082 35.83187699999999865),"13420","3731367761",#0d0887,"3965368.623","465530.303","3","128.618355","35.831877",,,POINT (465530.3030130857 3965368.622783469)
"1956",Point (128.61778810000001272 35.83317739999999674),"13421","3731367745",#0d0887,"3965513.053","465479.6643","3","128.6177881","35.8331774",,,POINT (465479.6643387514 3965513.0529461275)
"1957",Point (128.61938779999999838 35.8319546000000031),"13422","3731367763",#0d0887,"3965376.866","465623.6181","3","128.6193878","35.8319546",,,POINT (465623.6181188542 3965376.8663222715)
"1958",Point (128.61832659999998896 35.83320630000000051),"13424","3731367759",#0d0887,"3965516.069","465528.3129","4","128.6183266","35.8332063",,,POINT (465528.3129180657 3965516.068504346)
"1959",Point (128.61778960000000893 35.83347559999999987),"13425","6944139665",#0d0887,"3965546.126","465479.929","3","128.6177896","35.8334756",,,POINT (465479.9289813088 3965546.1264693737)
"1960",Point (128.61889579999999 35.83323690000000283),"13428","3731367747",#0d0887,"3965519.262","465579.7349","3","128.6188958","35.8332369",,,POINT (465579.7349465216 3965519.2620833404)
"1961",Point (128.61892290000000116 35.83191970000000026),"13429","3731367748",#0d0887,"3965373.159","465581.6137","3","128.6189229","35.8319197",,,POINT (465581.61370813166 3965373.1588755357)
