field_1,wkt_geom,field_1_1,osmid,color,y,x,street_cou,lon,lat,highway,ref,geometry
"743",Point (128.61277989999999249 35.84602470000000096),"9407","2137643240",#0d0887,"3966939.757","465032.9739","3","128.6127799","35.8460247",,,POINT (465032.973852181 3966939.7565616816)
"744",Point (128.61482119999999441 35.84687639999999931),"9410","3013600854",#0d0887,"3967033.493","465217.6816","3","128.6148212","35.8468764",,,POINT (465217.68156584405 3967033.493162345)
"747",Point (128.62233079999998608 35.80144560000000098),"9565","5303765911",#0d0887,"3961992.023","465876.3744","3","128.6223308","35.8014456",,,POINT (465876.37440784165 3961992.022700481)
"752",Point (128.60210969999999975 35.86066730000000291),"9789","2554013974",#0d0887,"3968567.674","464076.0269","3","128.6021097","35.8606673",,,POINT (464076.0268827266 3968567.6736384626)
"753",Point (128.6035109000000034 35.86156799999999834),"9790","2521966976",#0d0887,"3968667.059","464202.9414","4","128.6035109","35.861568",,,POINT (464202.9414301195 3968667.059107098)
"776",Point (128.60463649999999802 35.86088989999999654),"9820","2521966962",#0d0887,"3968591.438","464304.2628","1","128.6046365","35.8608899",,,POINT (464304.262816228 3968591.4376736544)
"796",Point (128.60320500000000266 35.86215539999999891),"9840","2521966986",#0d0887,"3968732.321","464175.5874","3","128.603205","35.8621554",,,POINT (464175.5874042592 3968732.3213539417)
"801",Point (128.60380040000001145 35.86236499999999694),"9845","2521966988",#0d0887,"3968755.351","464229.4372","4","128.6038004","35.862365",,,POINT (464229.4372066146 3968755.3507648185)
"804",Point (128.60290729999999826 35.86270950000000113),"9848","3791263743",#0d0887,"3968793.887","464148.9591","4","128.6029073","35.8627095",,,POINT (464148.95912373584 3968793.887288868)
"805",Point (128.60356719999998631 35.86281579999999991),"9849","3791284272",#0d0887,"3968805.436","464208.5855","4","128.6035672","35.8628158",,,POINT (464208.58550113323 3968805.4356254414)
"808",Point (128.60306810000000155 35.86301869999999781),"9902","3791263748",#0d0887,"3968828.123","464163.616","3","128.6030681","35.8630187",,,POINT (464163.6160229606 3968828.122629364)
"809",Point (128.60513770000000022 35.86324319999999943),"9903","2537823865",#0d0887,"3968852.266","464350.5681","3","128.6051377","35.8632432",,,POINT (464350.5681379897 3968852.2661827477)
"810",Point (128.60428569999999127 35.86343049999999977),"9904","2537823866",#0d0887,"3968873.351","464273.7305","4","128.6042857","35.8634305",,,POINT (464273.7305225554 3968873.351083838)
"811",Point (128.6052502000000004 35.8636174999999966),"9905","2537823869",#0d0887,"3968893.74","464360.8926","3","128.6052502","35.8636175",,,POINT (464360.89261967083 3968893.739886011)
"812",Point (128.6050331000000142 35.86290749999999861),"9906","3791268257",#0d0887,"3968815.071","464340.9741","4","128.6050331","35.8629075",crossing,,POINT (464340.9740966429 3968815.0708512827)
"813",Point (128.60371399999999653 35.86354299999999995),"9907","2537823867",#0d0887,"3968886.038","464222.166","3","128.603714","35.863543",,,POINT (464222.1660392913 3968886.037788357)
"814",Point (128.60440289999999663 35.86379600000000067),"9908","2537823871",#0d0887,"3968913.847","464284.4757","4","128.6044029","35.863796",,,POINT (464284.4757251295 3968913.846950883)
"815",Point (128.60417659999998818 35.8630751000000032),"9909","3791268258",#0d0887,"3968833.972","464263.7211","4","128.6041766","35.8630751",crossing,,POINT (464263.72105740954 3968833.972492193)
"816",Point (128.60348650000000248 35.86398280000000227),"9910","2537823872",#0d0887,"3968934.901","464201.8244","4","128.6034865","35.8639828",,,POINT (464201.82436060655 3968934.9005498406)
"817",Point (128.6035780999999929 35.86311400000000305),"9911","7117301046",#0d0887,"3968838.506","464209.7037","3","128.6035781","35.863114",,,POINT (464209.7036638326 3968838.5058691143)
"818",Point (128.60234529999999609 35.86336250000000092),"9915","7117301065",#0d0887,"3968866.52","464098.5139","3","128.6023453","35.8633625",,,POINT (464098.51385729923 3968866.5195947215)
"819",Point (128.60536189999999124 35.86398940000000124),"9916","2537823873",#0d0887,"3968934.948","464371.1437","3","128.6053619","35.8639894",,,POINT (464371.14370690385 3968934.947703606)
"820",Point (128.60452200000000289 35.86416739999999947),"9919","2537823875",#0d0887,"3968954.997","464295.395","4","128.604522","35.8641674",,,POINT (464295.39501520817 3968954.9965253547)
"821",Point (128.60367999999999711 35.86476600000000303),"9920","2537823886",#0d0887,"3969021.697","464219.6461","4","128.60368","35.864766",,,POINT (464219.6461206715 3969021.696754824)
"822",Point (128.60294200000001297 35.86411090000000002),"9921","2537823874",#0d0887,"3968949.308","464152.7231","3","128.602942","35.8641109",,,POINT (464152.72305072966 3968949.3079503053)
"823",Point (128.6056145000000015 35.8648298999999966),"9922","3874205681",#0d0887,"3969028.078","464394.3251","3","128.6056145","35.8648299",,,POINT (464394.32508952636 3969028.078029842)
"824",Point (128.60282680000000255 35.86368360000000166),"9923","3791263732",#0d0887,"3968901.957","464142.13","3","128.6028268","35.8636836",,,POINT (464142.1300113651 3968901.9570842814)
"825",Point (128.60381029999999214 35.86430899999999866),"9925","2537823876",#0d0887,"3968970.962","464231.2045","1","128.6038103","35.864309",,,POINT (464231.20450932276 3968970.96187165)
"826",Point (128.6046504999999911 35.86456789999999728),"9926","2537823882",#0d0887,"3968999.37","464307.1759","3","128.6046505","35.8645679",,,POINT (464307.17590689857 3968999.3702509194)
"827",Point (128.60522810000000504 35.86530549999999806),"9931","2537823896",#0d0887,"3969080.969","464359.6531","3","128.6052281","35.8653055",,,POINT (464359.6531245395 3969080.968983576)
"828",Point (128.60286629999998809 35.85640800000000183),"9994","2554013931",#0d0887,"3968094.985","464142.4196","1","128.6028663","35.856408",,,POINT (464142.41957155644 3968094.984930652)
"829",Point (128.60231229999999414 35.85654519999999934),"9995","2554013933",#0d0887,"3968110.405","464092.46","3","128.6023123","35.8565452",,,POINT (464092.4599990736 3968110.40540183)
"830",Point (128.60240759999999227 35.85677119999999718),"9996","2554013937",#0d0887,"3968135.437","464101.1666","3","128.6024076","35.8567712",,,POINT (464101.16664599854 3968135.4367156983)
"831",Point (128.60443309999999428 35.85654650000000032),"9997","2554013934",#0d0887,"3968109.773","464283.9503","3","128.6044331","35.8565465",,,POINT (464283.9502737467 3968109.7731081164)
"832",Point (128.60329909999998677 35.85832140000000123),"9998","4629745232",#0d0887,"3968307.047","464182.3584","4","128.6032991","35.8583214",,,POINT (464182.35841380537 3968307.046941629)
"833",Point (128.60177110000000766 35.85997350000000239),"9999","2554013969",#0d0887,"3968490.847","464045.1425","3","128.6017711","35.8599735",,,POINT (464045.1425230586 3968490.846707024)
"834",Point (128.60222479999998768 35.86002760000000222),"10000","2554013970",#0d0887,"3968496.68","464086.1303","3","128.6022248","35.8600276",,,POINT (464086.1303069839 3968496.6803995045)
"835",Point (128.60163510000000997 35.86060470000000322),"10001","2554013973",#0d0887,"3968560.905","464033.1486","3","128.6016351","35.8606047",,,POINT (464033.14858944365 3968560.904920962)
"836",Point (128.61215189999998643 35.85410759999999897),"10008","5971220838",#0d0887,"3967836.477","464979.8177","3","128.6121519","35.8541076",,,POINT (464979.81769173767 3967836.47702002)
"838",Point (128.61139270000001034 35.8500713000000033),"10010","2569235766",#0d0887,"3967389.072","464909.4881","4","128.6113927","35.8500713",,,POINT (464909.48808833223 3967389.0722104097)
"839",Point (128.61219070000001352 35.85373690000000124),"10011","4636506791",#0d0887,"3967795.348","464983.1581","3","128.6121907","35.8537369",,,POINT (464983.15809502645 3967795.347785558)
"842",Point (128.6113397999999961 35.84804520000000139),"10014","2569235978",#0d0887,"3967164.371","464903.8185","4","128.6113398","35.8480452",,,POINT (464903.8185322942 3967164.3711044514)
"846",Point (128.60970910000000345 35.849166799999999),"10018","2569235883",#0d0887,"3967289.357","464757.0612","3","128.6097091","35.8491668",,,POINT (464757.06118747464 3967289.3569281246)
"847",Point (128.61163060000001224 35.84909160000000128),"10019","2569235886",#0d0887,"3967280.326","464930.5387","4","128.6116306","35.8490916",,,POINT (464930.5387490308 3967280.3257897147)
"848",Point (128.61314989999999625 35.84993850000000037),"10020","2569235768",#0d0887,"3967373.714","465068.1025","3","128.6131499","35.8499385",,,POINT (465068.1024809697 3967373.714136789)
"849",Point (128.61306840000000307 35.8490713999999997),"10021","3013600857",#0d0887,"3967277.571","465060.3628","3","128.6130684","35.8490714",,,POINT (465060.3627603115 3967277.5708978125)
"851",Point (128.61304549999999836 35.84875040000000013),"10023","2569235888",#0d0887,"3967241.976","465058.1541","3","128.6130455","35.8487504",,,POINT (465058.1540761172 3967241.9761251714)
"852",Point (128.61295699999999442 35.84794219999999854),"10024","2569235977",#0d0887,"3967152.368","465049.8079","3","128.612957","35.8479422",,,POINT (465049.80789113883 3967152.368165262)
"867",Point (128.61417019999998956 35.85039989999999932),"11539","3013600850",#0d0887,"3967424.525","465160.4361","3","128.6141702","35.8503999",,,POINT (465160.4360867811 3967424.5253876993)
"868",Point (128.61390990000001011 35.84767649999999861),"11542","3013600851",#0d0887,"3967122.559","465135.7394","3","128.6139099","35.8476765",,,POINT (465135.7393917182 3967122.558690427)
"873",Point (128.61194720000000302 35.84452879999999908),"11706","3019481658",#0d0887,"3966774.14","464957.1204","3","128.6119472","35.8445288",,,POINT (464957.12036893604 3966774.1403901093)
"880",Point (128.6108402000000126 35.84459970000000339),"11713","3019480716",#0d0887,"3966782.401","464857.1842","4","128.6108402","35.8445997",,,POINT (464857.1841764289 3966782.4011394638)
"881",Point (128.61185409999998797 35.84453580000000272),"11714","3019481657",#0d0887,"3966774.95","464948.7161","3","128.6118541","35.8445358",,,POINT (464948.7160674687 3966774.9501266973)
"890",Point (128.61154099999998834 35.84628870000000234),"11723","3019481663",#0d0887,"3966969.481","464921.2135","3","128.611541","35.8462887",,,POINT (464921.2135346554 3966969.4809712293)
"891",Point (128.59963419999999701 35.89438049999999691),"11757","4636633833",#0d0887,"3972307.825","463867.8355","3","128.5996342","35.8943805",,,POINT (463867.8355203718 3972307.8247985584)
"903",Point (128.60363960000000816 35.87431500000000284),"12324","3110969614",#0d0887,"3970080.82","464220.2918","3","128.6036396","35.874315",,,POINT (464220.2918156508 3970080.8201632067)
"906",Point (128.60361489999999662 35.87423890000000171),"12327","6196560313",#0d0887,"3970072.389","464218.0279","3","128.6036149","35.8742389",,,POINT (464218.0279000501 3970072.3887135317)
"911",Point (128.60204980000000319 35.87504330000000152),"12332","3110969624",#0d0887,"3970162.181","464077.1076","3","128.6020498","35.8750433",,,POINT (464077.1076064099 3970162.1811668044)
"917",Point (128.59970690000000104 35.87561680000000308),"12338","3110969635",#0d0887,"3970226.653","463865.8738","4","128.5997069","35.8756168",,,POINT (463865.87379576237 3970226.653243127)
"918",Point (128.59876019999998675 35.87582050000000322),"12339","3110969638",#0d0887,"3970249.597","463780.5083","3","128.5987602","35.8758205",,,POINT (463780.5082525989 3970249.596563273)
"920",Point (128.59888330000001133 35.87625750000000124),"12341","3110969642",#0d0887,"3970298.02","463791.8193","3","128.5988833","35.8762575",,,POINT (463791.8192742617 3970298.020025757)
"929",Point (128.61195290000000568 35.8601177999999976),"12371","3114914345",#0d0887,"3968503.156","464964.4938","3","128.6119529","35.8601178",crossing,,POINT (464964.49380673707 3968503.1562552317)
"930",Point (128.61248549999999113 35.8599967000000035),"12372","3790353830",#0d0887,"3968489.534","465012.5275","3","128.6124855","35.8599967",,,POINT (465012.5275374545 3968489.5340544633)
"936",Point (128.60675530000000322 35.86457910000000027),"12378","3874205680",#0d0887,"3968999.846","464497.2068","4","128.6067553","35.8645791",,,POINT (464497.2067662602 3968999.8463099133)
"949",Point (128.61017350000000192 35.87019209999999703),"12391","3114914380",#0d0887,"3969621.165","464808.2909","4","128.6101735","35.8701921",,,POINT (464808.2909152125 3969621.16529025)
"950",Point (128.60946409999999673 35.870252899999997),"12392","3114914381",#0d0887,"3969628.164","464744.2762","4","128.6094641","35.8702529",,,POINT (464744.2762287306 3969628.1643512836)
"954",Point (128.61087950000001001 35.87013780000000196),"12396","3114914379",#0d0887,"3969614.889","464872.0016","1","128.6108795","35.8701378",,,POINT (464872.0016290578 3969614.88885038)
"956",Point (128.60957329999999388 35.87099740000000025),"12398","3114914386",#0d0887,"3969710.7","464754.464","3","128.6095733","35.8709974",,,POINT (464754.4640471279 3969710.6997387656)
"957",Point (128.60873000000000843 35.87106810000000223),"12399","3114914388",#0d0887,"3969718.846","464678.3667","4","128.60873","35.8710681",,,POINT (464678.36665065936 3969718.845597461)
"960",Point (128.60872760000000881 35.8714714999999984),"12402","3114914393",#0d0887,"3969763.589","464678.329","4","128.6087276","35.8714715",,,POINT (464678.3290330229 3969763.5887892945)
"963",Point (128.60921319999999923 35.87142219999999782),"12405","3114914392",#0d0887,"3969757.945","464722.1444","3","128.6092132","35.8714222",,,POINT (464722.14438202 3969757.9454639717)
"966",Point (128.60872520000000918 35.87185960000000051),"12408","3874205696",#0d0887,"3969806.635","464678.2846","3","128.6087252","35.8718596",,,POINT (464678.28462856956 3969806.635014286)
"967",Point (128.60759949999999208 35.87156180000000205),"12409","3874637160",#0d0887,"3969774.012","464576.5308","3","128.6075995","35.8715618",,,POINT (464576.53077948425 3969774.0123469327)
"978",Point (128.61139929999998799 35.83300619999999981),"13444","3738923057",#0d0887,"3965496.337","464902.5672","3","128.6113993","35.8330062",,,POINT (464902.56717852724 3965496.3370656813)
"979",Point (128.61123739999999316 35.83208679999999902),"13445","3738923095",#0d0887,"3965394.422","464887.5396","4","128.6112374","35.8320868",,,POINT (464887.5396487597 3965394.422344004)
"980",Point (128.61153340000001322 35.8337602000000004),"13446","6940484050",#0d0887,"3965579.917","464915.0108","3","128.6115334","35.8337602",,,POINT (464915.01075386227 3965579.916889024)
"991",Point (128.60970510000001354 35.83596119999999985),"13457","4629883773",#0d0887,"3965824.692","464750.8576","4","128.6097051","35.8359612",,,POINT (464750.85764467344 3965824.69201431)
"992",Point (128.6129009999999937 35.83481040000000206),"13458","4641985515",#0d0887,"3965695.908","465038.9891","3","128.612901","35.8348104",,,POINT (465038.9890831267 3965695.907623319)
"993",Point (128.6123201999999992 35.83415370000000166),"13459","3738923085",#0d0887,"3965623.279","464986.2451","3","128.6123202","35.8341537",,,POINT (464986.2451001943 3965623.279117964)
"994",Point (128.61163270000000125 35.83006819999999948),"13460","3738923091",#0d0887,"3965170.393","464922.3543","3","128.6116327","35.8300682",,,POINT (464922.35433303384 3965170.3930298565)
"995",Point (128.61246310000001358 35.82937160000000176),"13461","3738923102",#0d0887,"3965092.834","464997.0512","3","128.6124631","35.8293716",,,POINT (464997.0511776844 3965092.834252599)
"996",Point (128.61363510000001042 35.83423859999999905),"13462","3738923087",#0d0887,"3965632.226","465105.0396","3","128.6136351","35.8342386",,,POINT (465105.0395802398 3965632.2259379467)
"997",Point (128.61225909999998862 35.83379080000000272),"13463","6940484051",#0d0887,"3965583.051","464980.5673","3","128.6122591","35.8337908",,,POINT (464980.5672873466 3965583.0508879293)
"998",Point (128.61358960000001161 35.83353830000000073),"13468","6940484045",#0d0887,"3965554.57","465100.6235","3","128.6135896","35.8335383",,,POINT (465100.62350498314 3965554.5702488357)
"999",Point (128.61337209999999232 35.83019199999999671),"13469","3738923088",#0d0887,"3965183.502","465079.5133","3","128.6133721","35.830192",,,POINT (465079.51333328045 3965183.501980447)
"1000",Point (128.61339269999999146 35.83050949999999801),"13470","6940484047",#0d0887,"3965218.709","465081.513","3","128.6133927","35.8305095",,,POINT (465081.5130457518 3965218.7092792187)
"1001",Point (128.61378680000001395 35.83023020000000258),"13471","4629883744",#0d0887,"3965187.591","465116.9862","3","128.6137868","35.8302302",,,POINT (465116.98620920355 3965187.5909494613)
"1002",Point (128.61251590000000533 35.83013110000000268),"13472","3738923101",#0d0887,"3965177.053","465002.1537","3","128.6125159","35.8301311",,,POINT (465002.15367027925 3965177.0532412436)
"1003",Point (128.61422920000001113 35.83027090000000214),"13474","3738923090",#0d0887,"3965191.947","465156.962","3","128.6142292","35.8302709",,,POINT (465156.9620333758 3965191.9474963346)
"1004",Point (128.6142485000000022 35.83057670000000172),"13475","6940484054",#0d0887,"3965225.858","465158.8389","3","128.6142485","35.8305767",,,POINT (465158.8389044893 3965225.857599834)
"1005",Point (128.61168100000000436 35.83035509999999846),"13477","6940484049",#0d0887,"3965202.196","464926.8431","4","128.611681","35.8303551",,,POINT (464926.84309699293 3965202.196454616)
"1006",Point (128.61197780000000535 35.83211889999999755),"13480","3738923096",#0d0887,"3965397.717","464954.4259","4","128.6119778","35.8321189",,,POINT (464954.4259166543 3965397.7172534047)
"1007",Point (128.61192320000000677 35.83179470000000322),"13481","4629883741",#0d0887,"3965361.779","464949.3519","3","128.6119232","35.8317947",,,POINT (464949.3519251859 3965361.7790337987)
"1008",Point (128.61209339999999202 35.83280589999999677),"13482","4629883747",#0d0887,"3965473.873","464965.1688","3","128.6120934","35.8328059",,,POINT (464965.16878756555 3965473.8726310483)
"1009",Point (128.61505199999999149 35.82957919999999774),"13492","3738923104",#0d0887,"3965114.937","465230.9764","3","128.615052","35.8295792",,,POINT (465230.97642005875 3965114.9368828824)
"1010",Point (128.60066939999998681 35.83259309999999687),"13494","3738923115",#0d0887,"3965454.42","463933.2779","3","128.6006694","35.8325931",,,POINT (463933.27787361323 3965454.4202296454)
"1030",Point (128.60284350000000586 35.82888820000000152),"13514","3738923158",#0d0887,"3965042.702","464127.9717","1","128.6028435","35.8288882",,,POINT (464127.9716970263 3965042.702122204)
"1031",Point (128.62044510000001196 35.86048040000000015),"13997","3790353788",#0d0887,"3968540.364","465731.3865","4","128.6204451","35.8604804",,,POINT (465731.38649105735 3968540.3644474074)
"1032",Point (128.61983499999999481 35.86091559999999845),"13999","3790353790",#0d0887,"3968588.848","465676.4902","3","128.619835","35.8609156",,,POINT (465676.4901781105 3968588.8476424473)
"1033",Point (128.62260789999999133 35.86141020000000168),"14000","3793705873",#0d0887,"3968642.736","465927.0566","3","128.6226079","35.8614102",,,POINT (465927.05656587123 3968642.735525741)
"1034",Point (128.61920159999999669 35.86093350000000157),"14001","3790353792",#0d0887,"3968591.055","465619.3106","4","128.6192016","35.8609335",,,POINT (465619.31060162047 3968591.0554568493)
"1035",Point (128.61989399999998795 35.86208570000000151),"14002","3790353805",#0d0887,"3968718.606","465682.3215","3","128.619894","35.8620857",,,POINT (465682.3214527569 3968718.6060349974)
"1036",Point (128.61938319999998726 35.85965560000000352),"14003","7117301003",#0d0887,"3968449.256","465635.155","3","128.6193832","35.8596556",,,POINT (465635.1550008085 3968449.2561602676)
"1037",Point (128.6214819999999861 35.86222990000000266),"14004","3790353803",#0d0887,"3968734.044","465825.7558","3","128.621482","35.8622299",,,POINT (465825.7557940668 3968734.0436044754)
"1038",Point (128.62170199999999909 35.86207780000000156),"14005","3790353804",#0d0887,"3968717.097","465845.5532","1","128.621702","35.8620778",,,POINT (465845.5531843629 3968717.096910394)
"1039",Point (128.62138550000000237 35.86213430000000102),"14006","3790353808",#0d0887,"3968723.474","465817.0023","3","128.6213855","35.8621343",,,POINT (465817.00226749026 3968723.4740622235)
"1040",Point (128.61891389999999546 35.85967809999999645),"14007","7117301002",#0d0887,"3968451.917","465592.7927","3","128.6189139","35.8596781",,,POINT (465592.7927191749 3968451.916692552)
"1041",Point (128.60275390000001039 35.86301009999999678),"14048","3791263727",#0d0887,"3968827.284","464135.2449","4","128.6027539","35.8630101",crossing,,POINT (464135.24494265043 3968827.2839576066)
"1042",Point (128.60288040000000365 35.86298010000000147),"14049","3791263753",#0d0887,"3968823.91","464146.6523","3","128.6028804","35.8629801",,,POINT (464146.65234784666 3968823.9101865967)
"1043",Point (128.60248789999999985 35.86306590000000227),"14050","3791263752",#0d0887,"3968833.57","464111.2546","3","128.6024879","35.8630659",,,POINT (464111.25457435043 3968833.570480347)
"1044",Point (128.60272770000000264 35.86309179999999941),"14051","3791263728",#0d0887,"3968836.355","464132.9163","4","128.6027277","35.8630918",,,POINT (464132.9163136035 3968836.355152099)
"1045",Point (128.60273430000000872 35.86328410000000133),"14052","7492446191",#0d0887,"3968857.681","464133.5988","4","128.6027343","35.8632841",,,POINT (464133.5988261432 3968857.681287556)
"1046",Point (128.60289710000000696 35.86305399999999821),"14053","3791263729",#0d0887,"3968832.101","464148.1934","4","128.6028971","35.863054",crossing,,POINT (464148.19337122765 3968832.1005294384)
"1047",Point (128.60249619999999027 35.86314099999999883),"14054","3791263730",#0d0887,"3968841.897","464112.0378","4","128.6024962","35.863141",crossing,,POINT (464112.0377863273 3968841.8969953475)
"1048",Point (128.6029781000000014 35.86332320000000351),"14055","3791263754",#0d0887,"3968861.929","464155.6276","3","128.6029781","35.8633232",,,POINT (464155.62757653213 3968861.9285982884)
"1049",Point (128.60253349999999273 35.86338789999999932),"14056","3791263751",#0d0887,"3968869.268","464115.5167","3","128.6025335","35.8633879",,,POINT (464115.51666648994 3968869.2677106466)
"1050",Point (128.60218589999999494 35.86320500000000067),"14057","3791263738",#0d0887,"3968849.109","464084.0516","3","128.6021859","35.863205",,,POINT (464084.05160465685 3968849.109336015)
"1051",Point (128.6027435999999966 35.86336000000000013),"14058","3791263731",#0d0887,"3968866.096","464134.4727","4","128.6027436","35.86336",crossing,,POINT (464134.4726592092 3968866.0961682666)
"1052",Point (128.60250659999999812 35.86340940000000188),"14059","3791263735",#0d0887,"3968871.662","464113.0977","4","128.6025066","35.8634094",crossing,,POINT (464113.09773268097 3968871.6622094447)
"1053",Point (128.60244069999998828 35.86347370000000012),"14060","3791263750",#0d0887,"3968878.818","464107.177","1","128.6024407","35.8634737",,,POINT (464107.1770432807 3968878.818095402)
"1054",Point (128.60244240000000104 35.86305180000000092),"14061","3791263740",#0d0887,"3968832.023","464107.1403","4","128.6024424","35.8630518",crossing,,POINT (464107.14030132466 3968832.0233062063)
"1055",Point (128.60239509999999541 35.86300260000000151),"14062","3791263755",#0d0887,"3968826.584","464102.8477","1","128.6023951","35.8630026",,,POINT (464102.8476883631 3968826.583750972)
"1056",Point (128.60293189999998731 35.86294319999999658),"14063","3791263746",#0d0887,"3968819.799","464151.2854","4","128.6029319","35.8629432",crossing,,POINT (464151.2853550419 3968819.798620665)
"1058",Point (128.60415779999999586 35.86298469999999838),"14065","7117301045",#0d0887,"3968823.953","464261.9831","3","128.6041578","35.8629847",,,POINT (464261.98313820356 3968823.952834246)
"1060",Point (128.61912119999999504 35.87366449999999674),"14089","3792817416",#0d0887,"3970003.116","465617.5514","4","128.6191212","35.8736645",,,POINT (465617.55138039537 3970003.1163008492)
"1061",Point (128.61824920000000816 35.87346790000000141),"14093","3792817414",#0d0887,"3969981.618","465538.7492","3","128.6182492","35.8734679",,,POINT (465538.7492449957 3969981.6177910254)
"1062",Point (128.61882190000000037 35.87422879999999736),"14094","3792817433",#0d0887,"3970065.81","465590.777","3","128.6188219","35.8742288",,,POINT (465590.7770438922 3970065.809832493)
"1063",Point (128.61924179999999751 35.87496560000000301),"14095","4836086163",#0d0887,"3970147.383","465629.0002","3","128.6192418","35.8749656",,,POINT (465629.0001504605 3970147.3828851217)
"1064",Point (128.62186579999999481 35.87205689999999692),"14096","3792817436",#0d0887,"3969823.851","465864.6217","4","128.6218658","35.8720569",,,POINT (465864.62173429795 3969823.8508370793)
"1065",Point (128.62009259999999244 35.87190079999999881),"14097","4864185725",#0d0887,"3969807.158","465704.4813","1","128.6200926","35.8719008",,,POINT (465704.48131339834 3969807.1578211267)
"1066",Point (128.62128680000000713 35.87061429999999973),"14099","4836086091",#0d0887,"3969664.05","465811.7336","4","128.6212868","35.8706143",,,POINT (465811.73359986773 3969664.050035785)
"1067",Point (128.61657460000000697 35.87619790000000108),"14102","4864185722",#0d0887,"3970285.002","465388.7672","3","128.6165746","35.8761979",,,POINT (465388.7671956532 3970285.0020390106)
"1073",Point (128.61637039999999388 35.87330999999999648),"14108","4836086045",#0d0887,"3969964.768","465369.0775","3","128.6163704","35.87331",,,POINT (465369.0774715052 3969964.768454509)
"1074",Point (128.615720500000009 35.87494590000000017),"14109","4636873712",#0d0887,"3970146.442","465311.1227","3","128.6157205","35.8749459",,,POINT (465311.1227083751 3970146.4415407977)
"1075",Point (128.61810040000000299 35.87094830000000201),"14110","3793705698",#0d0887,"3969702.214","465524.2253","3","128.6181004","35.8709483",,,POINT (465524.2252552915 3969702.2137777973)
"1076",Point (128.61904379999998582 35.87126810000000177),"14111","4836086074",#0d0887,"3969737.352","465609.5288","3","128.6190438","35.8712681",,,POINT (465609.5287592323 3969737.3515351955)
"1077",Point (128.61827619999999683 35.87001409999999879),"14112","3793705699",#0d0887,"3969598.537","465539.6911","4","128.6182762","35.8700141",,,POINT (465539.6910761107 3969598.536884852)
"1078",Point (128.61728769999999145 35.87204930000000047),"14113","4185233924",#0d0887,"3969824.616","465451.3368","5","128.6172877","35.8720493",,,POINT (465451.33683898544 3969824.615867021)
"1079",Point (128.61868970000000445 35.86995650000000069),"14114","4864256061",#0d0887,"3969592.003","465576.9953","3","128.6186897","35.8699565",,,POINT (465576.995258902 3969592.002648811)
"1080",Point (128.61714839999999072 35.87047139999999956),"14115","4636709539",#0d0887,"3969649.655","465438.0765","3","128.6171484","35.8704714",,,POINT (465438.07647385617 3969649.6554485457)
"1084",Point (128.61980470000000309 35.87060979999999688),"14119","4864256052",#0d0887,"3969664.07","465677.9347","3","128.6198047","35.8706098",,,POINT (465677.93472701457 3969664.0701515647)
"1085",Point (128.62103220000000192 35.8696655999999976),"14120","4836086092",#0d0887,"3969558.916","465788.3417","3","128.6210322","35.8696656",,,POINT (465788.34171434277 3969558.915941659)
"1096",Point (128.62231980000001386 35.86737039999999865),"14131","4185233908",#0d0887,"3969303.899","465903.5983","3","128.6223198","35.8673704",,,POINT (465903.59826510085 3969303.898814597)
"1099",Point (128.62155440000000794 35.86609039999999737),"14134","4185233902",#0d0887,"3969162.197","465833.9494","3","128.6215544","35.8660904",,,POINT (465833.9493644192 3969162.197432993)
"1101",Point (128.62323549999999273 35.8625228000000007),"14136","3793705870",#0d0887,"3968765.919","465984.1952","3","128.6232355","35.8625228",,,POINT (465984.1952423543 3968765.9186624666)
"1102",Point (128.62415039999999067 35.86219990000000024),"14138","4185145896",#0d0887,"3968729.787","466066.6588","3","128.6241504","35.8621999",,,POINT (466066.65881177987 3968729.787082879)
"1103",Point (128.62273559999999861 35.86145170000000348),"14139","3793705874",#0d0887,"3968647.294","465938.6038","3","128.6227356","35.8614517",,,POINT (465938.60380150005 3968647.2939257077)
"1121",Point (128.60963960000000839 35.86696390000000179),"14410","3874205672",#0d0887,"3969263.308","464758.6633","4","128.6096396","35.8669639",,,POINT (464758.66334529506 3969263.3082355424)
"1122",Point (128.60924520000000371 35.8671999000000028),"14411","6865306691",#0d0887,"3969289.626","464723.1617","4","128.6092452","35.8671999",,,POINT (464723.1617382775 3969289.6259043305)
"1131",Point (128.60512199999999439 35.87173570000000211),"14420","3874205692",#0d0887,"3969794.201","464352.9543","3","128.605122","35.8717357",,,POINT (464352.9543131973 3969794.200530571)
"1132",Point (128.60829490000000419 35.8718714000000034),"14421","3874205698",#0d0887,"3969808.099","464639.445","3","128.6082949","35.8718714",,,POINT (464639.44502668147 3969808.0993194077)
"1135",Point (128.60841560000000072 35.87374770000000268),"14424","3874636648",#0d0887,"3970016.162","464651.1745","3","128.6084156","35.8737477",,,POINT (464651.1745379703 3970016.1618890166)
"1136",Point (128.60756340000000364 35.87250310000000297),"14425","6865306693",#0d0887,"3969878.428","464573.6909","3","128.6075634","35.8725031",,,POINT (464573.69091045705 3969878.4278990002)
"1137",Point (128.60757269999999153 35.86880539999999939),"14426","3874205701",#0d0887,"3969468.301","464572.8845","3","128.6075727","35.8688054",,,POINT (464572.88447363424 3969468.30136406)
"1138",Point (128.60777020000000448 35.86785830000000175),"14427","3874205706",#0d0887,"3969363.184","464590.2929","4","128.6077702","35.8678583",,,POINT (464590.2928954503 3969363.184124399)
