x,y
128.62363981563897,35.80470085125859
128.62357619587928,35.804724931775255
128.62342351653106,35.804779223110835
128.62322308911504,35.80486303419763
128.62306429400996,35.80492114537186
128.6226094445688,35.80507785281242
128.622329165111,35.805181148115956
128.62221965293432,35.80521238388678
128.62190904463122,35.805332481693064
128.6215802034102,35.80547105246845
128.62130280583568,35.80561500269617
128.62099994004035,35.80579088353999
128.6209455721367,35.80582795094582
128.62070505264478,35.80599196923161
128.62029190673633,35.80630346437727
128.62012440547218,35.80642732850842
128.62006123548056,35.806375631546366
128.6200383661819,35.806394148281015
128.62004060675946,35.80640001464819
128.61980298527405,35.806584188462615
128.61961131201102,35.80674315694833
128.6195683677887,35.80678375246127
128.61944140602495,35.806909374790436
128.61935803663027,35.80699674681926
128.6192066277942,35.80717097111795
128.61905571710898,35.80736213106467
128.61889489538515,35.80757631898235
128.61874446999104,35.80777598663291
128.61859955925647,35.80797038449848
128.61849125313782,35.80811657551514
128.6184370472496,35.808190334131346
128.61836830949682,35.80827975654312
128.61824541529384,35.80842865794195
128.61812912072673,35.808559969530386
128.6180273582311,35.80866570718574
128.61780780378362,35.80888066530208
128.6175617550469,35.80912860349637
128.6173647708807,35.80932810904871
128.6171378509203,35.80956033634358
128.61707199878484,35.80962964605487
128.61699058056476,35.809731854363804
128.61686450940334,35.80990983782629
128.61673497485808,35.81010785012205
128.61656415904864,35.81037050053219
128.61636890261843,35.810671530264756
128.6162566644925,35.81083246397675
128.61606814289343,35.81110476620814
128.61590499488668,35.81132038899503
128.6158176515355,35.811418774771674
128.61573315644793,35.811509052387805
128.6157181448338,35.81149840716649
128.61565996602513,35.81140276244448
128.61565337161545,35.811389006213155
128.6155909951427,35.81131894906194
128.61553329819455,35.81128115525241
128.61543467812214,35.81121495048787
128.61542809119294,35.81122483329931
128.61533285200895,35.81132517988383
128.6153233238647,35.811332269874455
128.61542017634912,35.811399976916
128.61547873099067,35.81144591119492
128.61551541710267,35.81148316974906
128.61554925473945,35.81154246201231
128.61564136120026,35.81160144245831
128.6155236600029,35.81171638309309
128.6153498626957,35.81188350401378
128.61514260541722,35.812083930708916
128.6149555593527,35.81226812706774
128.61481360349785,35.81241336470555
128.614726854549,35.81249348201241
128.61469489804145,35.812521719777365
128.61462868920725,35.812598775936124
128.61454996767878,35.81269669497375
128.6144703169667,35.812823974033975
128.6143837097623,35.81297749907982
128.61433224666712,35.81309310646414
128.61429172311466,35.81321691044685
128.61424847032092,35.81341108908735
128.6142178986809,35.81359076473379
128.61417108136882,35.81385592439007
128.6141684625367,35.813950517760844
128.61414731303202,35.81399921095974
128.61411995830127,35.81404092943958
128.61360763789847,35.81491631424949
128.61356601052242,35.81496835075233
128.6135107239278,35.81501863491379
128.6134719213839,35.81506608508316
128.61324379842466,35.81542610805982
128.61304946450858,35.81579878586216
128.61281729328928,35.81626336609148
128.6126359922094,35.816634265462724
128.61252840217674,35.81684956407639
128.61246457965945,35.816975243752566
128.61244127833655,35.8170375558103
128.61238918285972,35.8172067573832
128.612373236367,35.817303226677744
128.61236668134038,35.81731974276059
128.61232352158802,35.81743235853964
128.61230478734217,35.81743945415171
128.61225048504707,35.81743319671349
128.6122436636592,35.817436968887684
128.612033304147,35.81769940173075
128.61195138878844,35.817837641476636
128.61207502848293,35.81790255364423
128.61195846082236,35.81810138201123
128.61170131862963,35.81853571264189
128.61144916147188,35.81890476278198
128.61111387621224,35.819391656685944
128.61087080219576,35.81975771317998
128.61031761423646,35.820692048969136
128.60996588339242,35.82152038898699
128.60985847188616,35.82181356812282
128.60968343288147,35.82232157859299
128.60947729693686,35.82278463159929
128.6094054911938,35.8229382201024
128.60877059636724,35.82448222855472
128.60867888256752,35.82471343407188
128.60856288112845,35.82500060023004
128.6085137142238,35.82512372456549
128.60789287507964,35.82676369290393
128.60715953598182,35.82853639697375
128.60716161398466,35.82854157806695
128.6071645739371,35.82855366424895
128.60716974442397,35.82856007002958
128.60718607278645,35.828574815285464
128.6071972249677,35.82857764443632
128.6071968035623,35.828580302531236
128.60719793486115,35.82859113074422
128.60720407030956,35.82861934194232
128.60720649065559,35.828631155411884
128.60721042116904,35.82864664237609
128.6070714009013,35.82900277796726
128.60698772419084,35.82920006867008
128.60683855330697,35.829168703141754
128.60665034328105,35.82964003726605
128.60658329539143,35.829791057616134
128.60613855949285,35.83038968102709
128.60613699812308,35.830389974884135
128.60613389666926,35.83039289385348
128.60612816570037,35.83040114725281
128.60605925754183,35.83049163341303
128.60602653712942,35.830542140998105
128.60600472222842,35.83058486866427
128.6059911442028,35.83061834257363
128.60593532140012,35.830770552095565
128.6058946301265,35.830879498613236
128.60586936078636,35.83096259052394
128.60585294192023,35.83104218945874
128.60583143339127,35.83112616094134
128.605809746319,35.83122806622016
128.60577927022226,35.83137715921551
128.60574885349206,35.83153452803455
128.6057215111059,35.83166356838481
128.605697212781,35.83176752077826
128.6056698609369,35.831875462742794
128.60564386962358,35.8319707125523
128.60559273655218,35.83212526248968
128.60552619902376,35.83228398952793
128.60549839121654,35.83235478209224
128.605484136642,35.83238804578694
128.6054749048102,35.83241945112714
128.60546676149602,35.832452707286265
128.60546131266247,35.832482431565225
128.60545376129772,35.83253218274541
128.6054504325304,35.83257219603099
128.60544693220763,35.832621870276185
128.60544563204434,35.8326607902332
128.6054459532361,35.83270325826559
128.60544778088138,35.83273652187285
128.60545096979334,35.83277453683425
128.60546118195023,35.83281507288106
128.60547585792264,35.83286437436331
128.60551974946623,35.832978977995246
128.60555803992858,35.83305119460956
128.60556638245424,35.833064695447675
128.60575440994938,35.8334830340231
128.6057546902735,35.83354296936685
128.60574750178833,35.833698332087536
128.60573033027526,35.833849161627356
128.60572681601298,35.83394473653256
128.60572763062675,35.8339542928505
128.60572888675773,35.83396008196888
128.60572772804605,35.83396833474805
128.60574174610338,35.83407455630457
128.60575530987902,35.83418936674969
128.60574043636808,35.83423596671821
128.605744351919,35.834308458074034
128.60574687096909,35.834356268384305
128.60574737869297,35.83437195276512
128.60574630596687,35.834387359581
128.60574434774657,35.83444778252533
128.60574073440674,35.83450685572764
128.60573719973354,35.834546066705684
128.60572337138336,35.8349494770441
128.60571062195618,35.83494937076743
128.60570658067715,35.83494968202832
128.60570359634178,35.83495339508961
128.605701793025,35.834961951315286
128.60567581400844,35.83520400476793
128.60566822004714,35.83533654532966
128.6056555464897,35.83550659809801
128.6056439319566,35.83559929758254
128.60564124178734,35.83564623441378
128.60563848934126,35.83567448055376
128.605635699783,35.83569478604273
128.60563316529291,35.83571480248682
128.60562924248617,35.83573594243342
128.6056254260304,35.83575357611328
128.60562087100888,35.83577048631983
128.60561302033872,35.83579804008146
128.6055823782471,35.83587514082292
128.60557829826456,35.83589006140914
128.60557654192726,35.835895941352284
128.60557468944376,35.83590382906552
128.6055744765985,35.83590875717961
128.60557461376797,35.83591194024822
128.6055781576232,35.83591615221585
128.60564464236015,35.83594316449714
128.60576736015463,35.836020217314115
128.60572402831522,35.83657479590648
128.60571301484805,35.836693896711935
128.60569501864725,35.83685666689229
128.6056831041251,35.83697179827342
128.60567788950738,35.83703038130825
128.60567468492795,35.83706961087009
128.6056737563138,35.837096202980014
128.60567672907334,35.83712180894224
128.60568084178328,35.83713158374094
128.60569295309918,35.83717153066664
128.6057303949012,35.83726556384075
128.60574906001924,35.83735650611516
128.60575552906263,35.83742485197803
128.60576619233024,35.83743959542828
128.60586975646203,35.83758945267298
128.6059835451258,35.83778063904766
128.60607424361046,35.837965377076586
128.6061888579725,35.83821803158233
128.60626862433406,35.83841342200148
128.60634082794846,35.83856234678852
128.60638217345573,35.838680168551996
128.60644091301756,35.838852643509114
128.60649489023146,35.839048446109324
128.60662128648147,35.83956974643902
128.6068200732381,35.840384299048516
128.6069851828359,35.84105758689532
128.60699502561977,35.84109960831778
128.60708247405452,35.84146210808158
128.60714966867772,35.841734540519234
128.6071999206586,35.84199966406455
128.60721729787792,35.84212997840126
128.60724246052538,35.84233574326907
128.60726089144742,35.84260733389421
128.60726513421346,35.84281538314442
128.60726152203242,35.84301818013034
128.6072439251423,35.84327373391229
128.60722582834407,35.843439478423136
128.60721323825675,35.843521514203466
128.60717384926176,35.843735775155174
128.60700370225817,35.84464308520429
128.6070641397757,35.84468345940034
128.60696899912378,35.844894690765116
128.60693307972903,35.8449842116427
128.60687192851086,35.84530620793375
128.60680802225343,35.84563397252419
128.60676007716265,35.84581882373512
128.6067218250414,35.84593670940725
128.60666492881555,35.84610281295041
128.60665975732402,35.84610311121666
128.60653318468798,35.84607498330162
128.6064107236507,35.84643578467846
128.6064131099056,35.846441282081415
128.6064151558465,35.84644380384973
128.6065468734402,35.84647255165828
128.60654689076847,35.84647348010988
128.6064252601205,35.84683207762528
128.60636335751974,35.84703819886264
128.60632739255774,35.84721320086556
128.60631636639334,35.847280696113565
128.60629113082268,35.8475441473284
128.60628526112876,35.847643265236
128.60628459482095,35.84777785685681
128.60629323025722,35.84790096886283
128.60631157728446,35.848036523185044
128.60634658988516,35.848209531887015
128.60638620916563,35.84837711401295
128.6064212194335,35.848500989270434
128.60650801549946,35.848709589008415
128.60656446211507,35.84883487518735
128.60658965821239,35.848892674996584
128.60670771118893,35.849140444529695
128.60695086395214,35.84976564428113
128.6070395477201,35.8500005392148
128.60727545623521,35.85062537037285
128.60754986180908,35.85135961325353
128.60775937227532,35.8519488422462
128.6077856143535,35.852039980942656
128.60780573817772,35.852109873907665
128.60786060649792,35.85230685000683
128.6079576830471,35.852686565968355
128.6079985597204,35.852885993434725
128.6080355620663,35.85315921889915
128.60804829458849,35.85337277553445
128.60805344756605,35.85347504820743
128.60805538339994,35.8536281680526
128.6080483251159,35.85383416096598
128.6080312263536,35.85415026420359
128.6080215176386,35.85432337088898
128.6080065019557,35.85450649960161
128.60797424207195,35.85469335933052
128.6079595518151,35.854774298282756
128.60795862973632,35.85478173025513
128.60795242582725,35.85486322744685
128.6079341963062,35.855013262355435
128.60792217135835,35.85507452625653
128.60790993051853,35.855172804907944
128.60785537940777,35.85532655740454
128.60774568025604,35.85576472951231
128.60763497299547,35.8562120364115
128.60740734633805,35.85713483044501
128.60720251805702,35.8579571348508
128.607050496259,35.858382360332975
128.60704460745976,35.858460634156174
128.60717630860023,35.85879270466049
128.60741282525487,35.85935805637389
128.60751040407203,35.85970026439681
128.60751800889875,35.85971814258943
128.60768614893874,35.86004843039287
128.60802513706463,35.86070624128295
128.6083654518271,35.86121424074106
128.60848904806744,35.86138013814338
128.60854524083928,35.86146258856521
128.60871582319893,35.86171859238652
128.60880152782966,35.86179959647424
128.60884871430366,35.86186293742241
128.60917207441082,35.86224983266481
128.6094034185852,35.86251346059617
128.6098001449076,35.86289849185286
128.610239437841,35.863258046911305
128.61081513083658,35.86372801191826
128.61131728417112,35.864134108039195
128.6118386166816,35.86456491297636
128.61233014591113,35.8649672317453
128.61263707031486,35.86523654177142
128.6128406331513,35.86545192874163
128.6130309724657,35.86569361559288
128.61323462771847,35.866011582391316
128.6133807665463,35.866308320043586
128.61352757378327,35.86661823572151
128.61372037950755,35.86705085987906
128.6138158060667,35.86734646050181
128.61387825645633,35.86761051107467
128.61389074988617,35.86789520898918
128.6139303653846,35.86801629263999
128.61393570639015,35.86803402007965
128.6139350999682,35.86805162776838
128.61393020132672,35.868130236970245
128.61389699512384,35.86827398855946
128.6138762924521,35.86833041986816
128.61387351840207,35.86834288532116
128.61373681608723,35.86877246613902
128.6135163076851,35.86959957871089
128.61331474508313,35.870193781071265
128.613135146528,35.87061486030084
128.6129119526496,35.87112702208037
128.61254973151202,35.87194676357497
128.61223198032988,35.87266752101999
128.61222159412034,35.87268317811492
128.61216360996312,35.87281610366336
128.61202026583788,35.87306882896816
128.61189947554573,35.87324226229824
128.61171634146703,35.87348391656924
128.61171323642634,35.87348747401258
128.61164923085695,35.87356516417729
128.61153900304598,35.87369092768515
128.61150580114213,35.87372569795257
128.6114867484001,35.8737475729993
128.61124692132674,35.87385232278187
128.6110481307201,35.873970933554766
128.61071134243628,35.874142052189
128.6098876040221,35.87454086595935
128.6098768413755,35.87454991609431
128.6098504742841,35.87456349379706
128.60982238708104,35.874575893722145
128.60978731532552,35.874592317824806
128.6097626196234,35.87460183566831
128.60975238543324,35.874604777349504
128.6097422824394,35.87460775388009
128.60931829902339,35.874800909544895
128.60890554156376,35.875000590156816
128.60807570511136,35.87540204979374
128.60796249523503,35.875455213305145
128.60786126993395,35.87550273960985
128.6078278616407,35.875518401310146
128.60714403135296,35.875841155793395
128.6066137490413,35.87610420780633
128.60652437756838,35.87615032914132
128.60621463515943,35.87631000675965
128.60605643223997,35.876391500562846
128.6053774599833,35.87683247778267
128.6046960755419,35.87733849388435
128.60444987122025,35.87757307201074
128.60403307157944,35.87799203976477
128.6037373160653,35.8783426392532
128.6032146727232,35.87902243518018
128.6032085811381,35.879066938032
128.60294386868026,35.87943106773738
128.60254850912406,35.87998844107944
128.6023933566744,35.88021107553825
128.60239892851462,35.88022623551355
128.60224847160907,35.88046177308365
128.60199805741718,35.88093184518826
128.6017500243957,35.88150141988768
128.6015733552872,35.88201652544992
128.60141623039934,35.88260938410606
128.60132509966374,35.883181281974636
128.60127887592637,35.883786495301166
128.60123946779495,35.88475502131198
128.60123232727472,35.885162990019055
128.60118999482117,35.88523494934252
128.60118383476936,35.8853501529549
128.60118232346227,35.88536870467042
128.60120419653845,35.885384333692144
128.60119312493438,35.88582509564849
128.60119161937428,35.886169724980235
128.6008406634717,35.88618104199631
128.60078681350205,35.88649063869225
128.60113336054474,35.88647974090038
128.6011208859307,35.88653800943297
128.60102236833163,35.8868371663767
128.60088539432738,35.88718558171426
128.6007591976293,35.88743832204985
128.60058555065507,35.88770081741453
128.60038428837555,35.88794853115984
128.60019266888463,35.888150492278676
128.6000000184659,35.88832364691361
128.59996194735794,35.88835785816168
128.59970107638017,35.8885545150902
128.5993832607736,35.888745509864
128.5990739942224,35.88890826086859
128.59883275347428,35.88900450096712
128.5984766153261,35.88914657380324
128.59838026485204,35.889185012193245
128.59745808167514,35.88954682149642
128.59713064994463,35.88968169324631
128.5969809692883,35.88973991648011
128.59696965158642,35.88974432209815
128.59663990555325,35.88987233656718
128.59638490513382,35.889979034701256
128.5959722381605,35.89017627954037
128.59544338135274,35.89043769920118
128.595062814428,35.89063999978449
128.5947409503607,35.89081760228333
128.5944224973662,35.89101871254457
128.59398078182116,35.89134151397408
128.5936543894628,35.89162365272687
128.59336001009726,35.891894318010564
128.59313617657006,35.89212881181778
128.59310519650688,35.89216127766101
128.5929683543751,35.89232399235947
